Datetime,LMP,HenryHub
2012-05-28,22.03416458333333,2.56
2012-05-29,28.68699333333333,2.5
2012-05-30,29.51875958333334,2.39
2012-05-31,31.816423333333322,2.34
2012-06-01,33.19544125000001,2.24
2012-06-02,26.489814166666665,2.24
2012-06-03,24.306124166666667,2.24
2012-06-04,24.770202916666676,2.32
2012-06-05,25.571307500000003,2.39
2012-06-06,30.59228458333333,2.41
2012-06-07,33.64544625,2.33
2012-06-08,27.09910166666667,2.22
2012-06-09,25.07256166666667,2.22
2012-06-10,26.079045833333332,2.22
2012-06-11,32.52205666666668,2.22
2012-06-12,32.04649208333333,2.17
2012-06-13,29.503864166666666,2.18
2012-06-14,27.232589583333336,2.2
2012-06-15,28.38850416666667,2.44
2012-06-16,30.07603541666667,2.44
2012-06-17,29.12327125,2.44
2012-06-18,29.51495583333333,2.45
2012-06-19,24.40579416666667,2.59
2012-06-20,30.729342499999998,2.6
2012-06-21,28.11190624999999,2.48
2012-06-22,23.239437083333332,2.5
2012-06-23,23.087266666666665,2.5
2012-06-24,21.92160291666666,2.5
2012-06-25,25.92978166666667,2.7
2012-06-26,26.19959291666667,2.7
2012-06-27,28.018925416666665,2.87
2012-06-28,28.538732916666664,2.81
2012-06-29,27.655560000000005,2.74
2012-06-30,24.186289583333334,2.74
2012-07-01,23.01084875,2.74
2012-07-02,25.003871666666665,2.73
2012-07-03,25.41822958333334,2.78
2012-07-04,24.548166250000005,2.78
2012-07-05,27.26707625,2.9
2012-07-06,24.525522083333332,2.94
2012-07-07,25.09997166666666,2.94
2012-07-08,28.1167025,2.94
2012-07-09,33.985724166666664,2.79
2012-07-10,36.370994583333335,2.87
2012-07-11,38.29168083333333,2.72
2012-07-12,39.334513333333334,2.83
2012-07-13,34.779346666666676,2.88
2012-07-14,26.48919833333333,2.88
2012-07-15,26.36152583333333,2.88
2012-07-16,31.68511833333333,2.92
2012-07-17,29.35251500000001,2.83
2012-07-18,26.33310208333334,2.84
2012-07-19,33.248417499999995,2.99
2012-07-20,37.655033333333336,3.03
2012-07-21,32.24718,3.03
2012-07-22,33.984624999999994,3.03
2012-07-23,37.32499375,3.05
2012-07-24,32.83823833333333,3.16
2012-07-25,30.727137916666674,3.19
2012-07-26,29.40331624999999,3.13
2012-07-27,27.10155083333333,3.1
2012-07-28,29.87634875,3.1
2012-07-29,28.308697083333346,3.1
2012-07-30,30.199220416666673,3.14
2012-07-31,30.66096916666666,3.2
2012-08-01,37.66461541666667,3.2
2012-08-02,35.338165416666655,3.16
2012-08-03,32.59038458333333,2.91
2012-08-04,28.81431666666666,2.91
2012-08-05,31.28076458333333,2.91
2012-08-06,41.142222499999995,2.9
2012-08-07,44.21632250000001,2.99
2012-08-08,59.34242208333333,2.97
2012-08-09,75.59956208333334,2.89
2012-08-10,62.572472499999996,2.84
2012-08-11,41.6461725,2.84
2012-08-12,39.97520291666667,2.84
2012-08-13,61.96265041666666,2.77
2012-08-14,59.56942291666667,2.79
2012-08-15,58.10599666666667,2.82
2012-08-16,47.63096208333334,2.78
2012-08-17,37.84074125,2.7
2012-08-18,38.06409625,2.7
2012-08-19,35.06784166666666,2.7
2012-08-20,39.80464374999999,2.75
2012-08-21,41.8309075,2.8
2012-08-22,39.15354083333333,2.8
2012-08-23,33.5140825,2.81
2012-08-24,29.94255416666667,2.81
2012-08-25,27.54749958333333,2.81
2012-08-26,28.23363833333333,2.81
2012-08-27,35.41342375,2.8
2012-08-28,53.37964250000001,2.71
2012-08-29,58.33258958333332,2.64
2012-08-30,47.18803666666667,2.72
2012-08-31,47.28393375,2.72
2012-09-01,36.780065416666666,2.72
2012-09-02,34.2206825,2.72
2012-09-03,30.07560625,2.72
2012-09-04,40.27787625000001,2.81
2012-09-05,44.26770125,2.87
2012-09-06,47.45025625,2.85
2012-09-07,42.25499416666667,2.73
2012-09-08,37.521612916666655,2.73
2012-09-09,33.84086625000001,2.73
2012-09-10,41.41835958333333,2.66
2012-09-11,46.10814541666667,2.82
2012-09-12,43.49079375,2.96
2012-09-13,47.42727666666667,3.01
2012-09-14,73.76990375000003,2.94
2012-09-15,83.42369583333333,2.94
2012-09-16,46.35357625,2.94
2012-09-17,44.45168375,2.83
2012-09-18,39.53547708333335,2.74
2012-09-19,39.973655,2.7
2012-09-20,40.296326666666666,2.76
2012-09-21,41.28569333333333,2.76
2012-09-22,40.23908541666668,2.76
2012-09-23,38.90114875,2.76
2012-09-24,38.94582916666667,2.82
2012-09-25,38.14643875,2.84
2012-09-26,39.85945416666666,2.92
2012-09-27,45.59595916666667,3.01
2012-09-28,46.37558166666667,3.08
2012-09-29,47.09690458333333,3.08
2012-09-30,45.51010208333333,3.08
2012-10-01,97.07316083333336,3.19
2012-10-02,80.6523925,3.21
2012-10-03,41.05192041666668,3.21
2012-10-04,36.34520375,3.23
2012-10-05,34.08751583333333,3.26
2012-10-06,30.698005,3.26
2012-10-07,30.797627500000008,3.26
2012-10-08,41.51870666666667,3.18
2012-10-09,36.70385374999999,3.18
2012-10-10,35.89714875000001,3.26
2012-10-11,34.37745208333334,3.28
2012-10-12,39.28471166666667,3.38
2012-10-13,33.786814166666666,3.38
2012-10-14,37.430274166666656,3.38
2012-10-15,44.23871083333333,3.35
2012-10-16,46.93215791666666,3.27
2012-10-17,57.81824249999998,3.24
2012-10-18,50.75909708333333,3.28
2012-10-19,45.00852125,3.43
2012-10-20,33.251972916666666,3.43
2012-10-21,34.72160125,3.43
2012-10-22,40.2474675,3.49
2012-10-23,48.44168291666666,3.34
2012-10-24,39.15129458333333,3.43
2012-10-25,36.95625999999999,3.39
2012-10-26,43.85869208333333,3.38
2012-10-27,40.48720250000001,3.38
2012-10-28,39.19662916666667,3.38
2012-10-29,41.31774291666667,3.4
2012-10-30,40.927665000000005,3.42
2012-10-31,37.80168833333333,3.5
2012-11-01,36.13950041666666,3.5
2012-11-02,38.820710833333344,3.4
2012-11-03,36.74331208333333,3.4
2012-11-04,37.42529916666667,3.4
2012-11-05,42.77619583333333,3.34
2012-11-06,39.62758458333333,3.41
2012-11-07,36.54108750000001,3.47
2012-11-08,36.181577916666654,3.45
2012-11-09,37.695735000000006,3.33
2012-11-10,32.68205291666667,3.33
2012-11-11,32.97243583333333,3.33
2012-11-12,40.0662275,3.4
2012-11-13,36.61355458333333,3.57
2012-11-14,38.61821125,3.66
2012-11-15,38.07512166666668,3.63
2012-11-16,40.35857458333333,3.46
2012-11-17,36.395577083333336,3.46
2012-11-18,33.65271833333334,3.46
2012-11-19,35.504283750000006,3.63
2012-11-20,35.92909666666665,3.62
2012-11-21,34.16902500000001,3.59
2012-11-22,34.73849583333334,3.59
2012-11-23,33.743356666666664,3.59
2012-11-24,36.27752875000001,3.59
2012-11-25,38.9957475,3.59
2012-11-26,44.74714458333335,3.75
2012-11-27,49.50684375,3.77
2012-11-28,49.99992916666667,3.71
2012-11-29,56.49607375,3.61
2012-11-30,51.42339083333334,3.46
2012-12-01,43.23614791666667,3.46
2012-12-02,34.639867499999994,3.46
2012-12-03,34.49349625,3.44
2012-12-04,34.7992525,3.38
2012-12-05,31.38966833333333,3.41
2012-12-06,30.57266166666666,3.48
2012-12-07,31.31334125,3.33
2012-12-08,33.690999999999995,3.33
2012-12-09,33.4584475,3.33
2012-12-10,38.326260416666656,3.35
2012-12-11,37.3237,3.39
2012-12-12,34.08181583333333,3.33
2012-12-13,42.92513666666667,3.27
2012-12-14,43.250834166666664,3.15
2012-12-15,31.136800833333336,3.15
2012-12-16,31.36673875,3.15
2012-12-17,34.416761666666666,3.2
2012-12-18,35.59415375,3.29
2012-12-19,34.509842500000005,3.25
2012-12-20,35.35002291666667,3.35
2012-12-21,35.59076666666667,3.42
2012-12-22,31.66212,3.42
2012-12-23,32.67886375,3.42
2012-12-24,28.64218416666667,3.3
2012-12-25,28.53855958333333,3.3
2012-12-26,31.16240333333333,3.35
2012-12-27,31.03478875,3.31
2012-12-28,31.85692749999999,3.4
2012-12-29,31.75298333333333,3.4
2012-12-30,31.937379583333332,3.4
2012-12-31,31.71398625000001,3.43
2013-01-01,34.064187916666675,3.43
2013-01-02,38.04990291666667,3.3
2013-01-03,37.356888333333345,3.19
2013-01-04,36.13881666666668,3.2
2013-01-05,35.54998625,3.2
2013-01-06,36.68480333333333,3.2
2013-01-07,40.075935,3.3
2013-01-08,39.62802125,3.21
2013-01-09,39.41999166666667,3.14
2013-01-10,39.65605458333332,3.08
2013-01-11,35.44540708333333,3.18
2013-01-12,38.08531125,3.18
2013-01-13,39.59311125,3.18
2013-01-14,44.80360458333334,3.39
2013-01-15,47.55272625,3.4
2013-01-16,39.07259333333333,3.43
2013-01-17,39.768769166666665,3.44
2013-01-18,38.15571375,3.54
2013-01-19,36.5040425,3.54
2013-01-20,35.98541625,3.54
2013-01-21,38.331479166666654,3.54
2013-01-22,40.42307875,3.63
2013-01-23,41.121447916666654,3.53
2013-01-24,37.50220958333333,3.56
2013-01-25,38.53375958333333,3.42
2013-01-26,35.373149166666664,3.42
2013-01-27,34.98459125000001,3.42
2013-01-28,38.60517500000001,3.25
2013-01-29,37.69063125,3.14
2013-01-30,36.38522249999999,3.24
2013-01-31,37.45170083333335,3.33
2013-02-01,38.41133916666666,3.34
2013-02-02,36.93101166666667,3.34
2013-02-03,38.44967458333333,3.34
2013-02-04,44.63634666666667,3.27
2013-02-05,39.78229291666667,3.34
2013-02-06,41.34818708333333,3.41
2013-02-07,42.03984833333333,3.39
2013-02-08,46.72562208333333,3.26
2013-02-09,41.62370791666668,3.26
2013-02-10,46.13471583333334,3.26
2013-02-11,45.512536666666676,3.2
2013-02-12,52.56627291666667,3.3
2013-02-13,53.16792583333333,3.29
2013-02-14,57.28315458333334,3.3
2013-02-15,41.17101041666667,3.19
2013-02-16,38.37798416666667,3.19
2013-02-17,36.06346083333333,3.19
2013-02-18,38.71032541666667,3.19
2013-02-19,41.03543166666665,3.23
2013-02-20,38.18937375,3.34
2013-02-21,40.66621791666667,3.29
2013-02-22,43.34254166666667,3.27
2013-02-23,39.00873666666667,3.27
2013-02-24,38.717931666666665,3.27
2013-02-25,40.44858125,3.42
2013-02-26,59.64537541666667,3.46
2013-02-27,53.89764583333332,3.49
2013-02-28,54.91575708333333,3.48
2013-03-01,47.02253791666666,3.54
2013-03-02,39.93295791666667,3.54
2013-03-03,36.983847083333345,3.54
2013-03-04,40.73849833333333,3.53
2013-03-05,43.07031458333333,3.63
2013-03-06,47.04173375,3.57
2013-03-07,44.41024458333334,3.54
2013-03-08,46.79535166666667,3.57
2013-03-09,38.71172916666667,3.57
2013-03-10,38.01532791666666,3.57
2013-03-11,43.609439583333334,3.64
2013-03-12,43.86338791666666,3.71
2013-03-13,41.89211416666666,3.72
2013-03-14,41.94017083333333,3.74
2013-03-15,41.55895458333333,3.89
2013-03-16,38.17919083333333,3.89
2013-03-17,37.95348958333333,3.89
2013-03-18,44.54589166666667,3.98
2013-03-19,41.591665833333344,3.96
2013-03-20,42.372515416666666,3.97
2013-03-21,41.837427916666655,4.01
2013-03-22,44.869935416666664,4.01
2013-03-23,45.99279083333332,4.01
2013-03-24,46.82475083333335,4.01
2013-03-25,52.46613041666666,4.08
2013-03-26,67.43856333333332,3.99
2013-03-27,44.73127833333333,4.08
2013-03-28,45.33807041666668,4.03
2013-03-29,45.70840541666667,4.03
2013-03-30,42.027505,4.03
2013-03-31,40.74384625,4.03
2013-04-01,48.47885416666666,3.97
2013-04-02,49.04085541666666,4.07
2013-04-03,54.43029250000001,4.0
2013-04-04,57.07229916666667,3.94
2013-04-05,44.24399375,3.98
2013-04-06,39.19977875000001,3.98
2013-04-07,47.65516458333335,3.98
2013-04-08,43.61426458333333,4.18
2013-04-09,48.022234166666664,4.08
2013-04-10,50.61398583333334,4.07
2013-04-11,55.19598625,4.11
2013-04-12,49.82521624999999,4.21
2013-04-13,42.41977083333333,4.21
2013-04-14,40.39696666666666,4.21
2013-04-15,44.41095708333333,4.23
2013-04-16,52.07706,4.19
2013-04-17,54.34095416666667,4.24
2013-04-18,54.537265833333336,4.23
2013-04-19,52.61062083333334,4.38
2013-04-20,52.08208125000001,4.38
2013-04-21,43.60553958333333,4.38
2013-04-22,64.29060833333332,4.33
2013-04-23,53.68568833333333,4.27
2013-04-24,50.99502125,4.25
2013-04-25,58.1257625,4.19
2013-04-26,57.28228041666667,4.16
2013-04-27,48.20310708333333,4.16
2013-04-28,40.28495375,4.16
2013-04-29,50.78220166666666,4.28
2013-04-30,44.42729124999999,4.3
2013-05-01,45.48614958333334,4.31
2013-05-02,59.25502916666667,4.28
2013-05-03,54.06518375,3.98
2013-05-04,38.32676708333333,3.98
2013-05-05,35.20765208333333,3.98
2013-05-06,38.6984675,3.93
2013-05-07,38.63895958333333,3.88
2013-05-08,36.630947916666656,3.86
2013-05-09,37.364099166666655,3.87
2013-05-10,42.99321625,3.9
2013-05-11,43.51868166666667,3.9
2013-05-12,43.62120833333333,3.9
2013-05-13,70.76399250000001,3.87
2013-05-14,55.89860791666667,3.93
2013-05-15,52.12154791666666,4.03
2013-05-16,39.90560833333333,4.01
2013-05-17,43.95743291666667,3.89
2013-05-18,31.21379625,3.89
2013-05-19,34.90409041666667,3.89
2013-05-20,49.81964708333333,4.1
2013-05-21,43.71441708333333,4.13
2013-05-22,40.81071875000001,4.16
2013-05-23,40.85574708333333,4.15
2013-05-24,40.25773541666667,4.15
2013-05-25,41.271892916666665,4.15
2013-05-26,38.92371083333333,4.15
2013-05-27,35.09882958333333,4.15
2013-05-28,43.27870291666667,4.19
2013-05-29,45.35149458333333,4.15
2013-05-30,46.351659999999995,4.12
2013-05-31,49.89897499999999,4.02
2013-06-01,52.5910025,4.02
2013-06-02,41.63351625000001,4.02
2013-06-03,46.11668458333333,4.0
2013-06-04,42.07954416666667,4.0
2013-06-05,42.02526291666667,3.99
2013-06-06,42.603635,3.93
2013-06-07,43.8755425,3.79
2013-06-08,40.76534958333333,3.79
2013-06-09,38.84712791666668,3.79
2013-06-10,41.07822291666667,3.85
2013-06-11,41.33598333333333,3.77
2013-06-12,42.07432875,3.74
2013-06-13,39.469777916666665,3.73
2013-06-14,41.35847250000001,3.76
2013-06-15,43.37501583333333,3.76
2013-06-16,37.85079666666667,3.76
2013-06-17,39.97010791666667,3.78
2013-06-18,38.571197083333345,3.9
2013-06-19,35.48105708333333,3.93
2013-06-20,40.559020833333335,3.9
2013-06-21,39.10920625000001,3.85
2013-06-22,41.69980291666668,3.85
2013-06-23,35.67908083333333,3.85
2013-06-24,39.34412708333333,3.81
2013-06-25,39.12614,3.77
2013-06-26,42.417600416666666,3.72
2013-06-27,49.58843916666666,3.73
2013-06-28,56.723213750000006,3.57
2013-06-29,56.30340333333334,3.57
2013-06-30,55.71390166666666,3.57
2013-07-01,76.09423375,3.52
2013-07-02,67.22043541666666,3.58
2013-07-03,49.04197833333333,3.54
2013-07-04,39.56280541666667,3.54
2013-07-05,39.82596375,3.52
2013-07-06,39.25702749999999,3.52
2013-07-07,38.39590291666667,3.52
2013-07-08,45.47759208333333,3.65
2013-07-09,52.36937458333333,3.69
2013-07-10,45.89399083333333,3.69
2013-07-11,47.90448,3.64
2013-07-12,44.99712125,3.61
2013-07-13,42.549284583333346,3.61
2013-07-14,42.581054583333334,3.61
2013-07-15,45.10532166666666,3.67
2013-07-16,43.53570125000001,3.69
2013-07-17,46.22593875000001,3.67
2013-07-18,46.54832333333334,3.66
2013-07-19,43.86099583333333,3.78
2013-07-20,42.70879916666667,3.78
2013-07-21,39.74644833333333,3.78
2013-07-22,44.90240416666666,3.71
2013-07-23,44.51523250000002,3.68
2013-07-24,44.89183208333333,3.7
2013-07-25,47.68508625000001,3.68
2013-07-26,44.93748791666667,3.59
2013-07-27,42.66055208333333,3.59
2013-07-28,39.54269374999999,3.59
2013-07-29,40.05759708333334,3.49
2013-07-30,39.59075458333334,3.48
2013-07-31,41.17530708333333,3.46
2013-08-01,39.06902333333333,3.44
2013-08-02,38.60168,3.39
2013-08-03,38.83797041666667,3.39
2013-08-04,40.7927375,3.39
2013-08-05,42.47858125,3.33
2013-08-06,41.2056725,3.35
2013-08-07,38.483,3.32
2013-08-08,37.40124333333333,3.27
2013-08-09,38.675447083333346,3.32
2013-08-10,36.798689583333335,3.32
2013-08-11,36.661879583333345,3.32
2013-08-12,38.800869166666665,3.34
2013-08-13,39.882400416666655,3.34
2013-08-14,42.283171250000024,3.36
2013-08-15,45.698085,3.34
2013-08-16,42.191157083333344,3.35
2013-08-17,43.084490833333334,3.35
2013-08-18,42.61602041666667,3.35
2013-08-19,44.97728291666667,3.46
2013-08-20,47.952319166666676,3.48
2013-08-21,48.41130916666666,3.51
2013-08-22,51.01953208333333,3.52
2013-08-23,45.24995624999999,3.5
2013-08-24,42.52745333333333,3.5
2013-08-25,41.4223975,3.5
2013-08-26,44.54054124999999,3.55
2013-08-27,50.19101833333334,3.5
2013-08-28,49.51709125,3.54
2013-08-29,52.06324624999999,3.58
2013-08-30,50.91969291666667,3.57
2013-08-31,48.68867083333334,3.57
2013-09-01,47.7800775,3.57
2013-09-02,45.105880000000006,3.57
2013-09-03,54.51934583333335,3.64
2013-09-04,54.41439916666667,3.68
2013-09-05,62.24899541666666,3.7
2013-09-06,60.57752541666667,3.55
2013-09-07,50.17125958333333,3.55
2013-09-08,46.87813458333332,3.55
2013-09-09,48.67294333333334,3.62
2013-09-10,45.90489333333332,3.65
2013-09-11,44.54914583333333,3.6
2013-09-12,42.76234958333333,3.57
2013-09-13,45.44665291666666,3.6
2013-09-14,44.71839583333334,3.6
2013-09-15,42.77918958333333,3.6
2013-09-16,45.04831541666667,3.64
2013-09-17,43.30881333333333,3.77
2013-09-18,42.278784583333334,3.72
2013-09-19,42.45004375,3.73
2013-09-20,41.19569791666667,3.68
2013-09-21,38.67497291666667,3.68
2013-09-22,35.98417541666667,3.68
2013-09-23,43.1390125,3.66
2013-09-24,40.99623,3.59
2013-09-25,37.401462083333335,3.52
2013-09-26,36.74278999999999,3.49
2013-09-27,47.45820458333333,3.51
2013-09-28,49.48330166666666,3.51
2013-09-29,39.854082500000004,3.51
2013-09-30,46.71551208333333,3.48
2013-10-01,42.920605,3.56
2013-10-02,45.89673416666668,3.63
2013-10-03,39.38927500000001,3.58
2013-10-04,52.85604666666666,3.57
2013-10-05,41.11635333333333,3.57
2013-10-06,40.73465166666667,3.57
2013-10-07,41.925420416666654,3.62
2013-10-08,38.096172083333336,3.72
2013-10-09,39.24366541666667,3.7
2013-10-10,38.91092666666668,3.74
2013-10-11,40.68942125,3.74
2013-10-12,38.57238833333333,3.74
2013-10-13,37.14733208333333,3.74
2013-10-14,41.57918875,3.82
2013-10-15,43.68905458333333,3.83
2013-10-16,44.97382625,3.84
2013-10-17,43.3200325,3.75
2013-10-18,42.07554625000001,3.72
2013-10-19,41.50004166666667,3.72
2013-10-20,39.74510916666667,3.72
2013-10-21,76.00774166666667,3.77
2013-10-22,68.38610041666665,3.7
2013-10-23,65.84001791666667,3.66
2013-10-24,74.96900666666666,3.65
2013-10-25,49.30211958333333,3.69
2013-10-26,44.54434416666667,3.69
2013-10-27,43.33625666666668,3.69
2013-10-28,56.36183083333333,3.61
2013-10-29,56.565635833333346,3.57
2013-10-30,44.11830708333334,3.55
2013-10-31,45.095335,3.57
2013-11-01,47.51404791666667,3.45
2013-11-02,38.84934916666667,3.45
2013-11-03,35.06064166666667,3.45
2013-11-04,46.8405975,3.38
2013-11-05,49.50779083333334,3.37
2013-11-06,42.83379125,3.46
2013-11-07,42.36719375000001,3.59
2013-11-08,42.21172541666667,3.54
2013-11-09,41.639457916666665,3.54
2013-11-10,42.458177500000005,3.54
2013-11-11,44.30233875,3.62
2013-11-12,53.19172041666666,3.69
2013-11-13,55.90318583333334,3.69
2013-11-14,45.14815916666666,3.52
2013-11-15,38.98853125,3.56
2013-11-16,36.986099583333335,3.56
2013-11-17,40.11543708333333,3.56
2013-11-18,42.80635916666667,3.71
2013-11-19,38.32185833333333,3.63
2013-11-20,40.55003500000001,3.63
2013-11-21,43.168195000000004,3.68
2013-11-22,44.76352624999999,3.78
2013-11-23,42.214485416666655,3.78
2013-11-24,40.94546458333333,3.78
2013-11-25,46.21631749999998,3.85
2013-11-26,45.17628333333335,3.87
2013-11-27,43.799665000000005,3.87
2013-11-28,39.41977625,3.87
2013-11-29,40.82658708333333,3.87
2013-11-30,39.12430875,3.87
2013-12-01,37.730945833333344,3.87
2013-12-02,41.51461374999999,3.85
2013-12-03,41.01352833333335,3.84
2013-12-04,47.25631375,3.89
2013-12-05,54.027102916666664,3.97
2013-12-06,56.12598166666666,4.15
2013-12-07,58.44037916666665,4.15
2013-12-08,63.51886458333335,4.15
2013-12-09,65.60566083333332,4.24
2013-12-10,72.69116125000002,4.24
2013-12-11,65.69710625000002,4.24
2013-12-12,60.98918125,4.4
2013-12-13,58.8060175,4.44
2013-12-14,50.76621875000001,4.44
2013-12-15,49.40978541666666,4.44
2013-12-16,53.33416208333333,4.21
2013-12-17,49.77664791666668,4.2
2013-12-18,49.52011708333333,4.25
2013-12-19,50.352694583333346,4.25
2013-12-20,50.08642416666668,4.35
2013-12-21,46.55384666666668,4.35
2013-12-22,45.98117291666667,4.35
2013-12-23,46.103831250000006,4.52
2013-12-24,46.43885333333333,4.52
2013-12-25,44.54434791666666,4.52
2013-12-26,47.493925,4.4
2013-12-27,47.68228458333334,4.34
2013-12-28,43.774946250000006,4.34
2013-12-29,43.78061333333333,4.34
2013-12-30,47.11941291666668,4.41
2013-12-31,45.23845333333333,4.31
2014-01-01,44.10163291666667,4.31
2014-01-02,46.974509999999995,4.32
2014-01-03,45.56248125,4.39
2014-01-04,44.70206375,4.39
2014-01-05,45.641951666666664,4.39
2014-01-06,54.31085124999999,4.5
2014-01-07,52.38686541666666,4.58
2014-01-08,48.96438291666667,4.36
2014-01-09,43.56335708333333,4.15
2014-01-10,47.02154416666666,3.95
2014-01-11,43.79433375,3.95
2014-01-12,40.41725666666667,3.95
2014-01-13,50.61243833333333,4.19
2014-01-14,43.54184624999999,4.36
2014-01-15,50.58514374999999,4.45
2014-01-16,64.24382041666668,4.55
2014-01-17,55.42628166666668,4.39
2014-01-18,46.68419291666666,4.39
2014-01-19,45.35856791666666,4.39
2014-01-20,49.08562625,4.39
2014-01-21,51.23808499999999,4.61
2014-01-22,54.0686025,4.92
2014-01-23,49.91889125,5.64
2014-01-24,54.27166875000001,5.17
2014-01-25,51.20177083333334,5.17
2014-01-26,51.22592374999999,5.17
2014-01-27,54.34043791666666,5.66
2014-01-28,54.97282333333334,5.25
2014-01-29,50.89631374999999,5.23
2014-01-30,52.86961333333334,5.27
2014-01-31,53.86612166666666,5.04
2014-02-01,53.12011833333333,5.04
2014-02-02,54.26472499999999,5.04
2014-02-03,59.84191708333333,5.04
2014-02-04,77.63010333333334,5.78
2014-02-05,76.71698958333334,8.12
2014-02-06,129.1707629166667,6.9
2014-02-07,89.91658458333335,5.92
2014-02-08,73.75890833333334,5.92
2014-02-09,61.49158041666666,5.92
2014-02-10,67.27519250000002,8.15
2014-02-11,69.37738625,7.75
2014-02-12,65.44202,5.96
2014-02-13,58.02012833333333,5.34
2014-02-14,56.89562541666667,5.54
2014-02-15,53.83346291666668,5.54
2014-02-16,51.07348833333333,5.54
2014-02-17,56.14623791666668,5.54
2014-02-18,55.84410125,5.8
2014-02-19,51.23347208333333,6.0
2014-02-20,66.07073916666666,5.96
2014-02-21,64.34019125,6.24
2014-02-22,62.89860291666667,6.24
2014-02-23,66.89427625,6.24
2014-02-24,73.34864,6.08
2014-02-25,71.54884374999997,5.21
2014-02-26,58.70311208333332,4.81
2014-02-27,55.11598541666668,4.61
2014-02-28,54.38483666666668,4.8
2014-03-01,55.62368124999998,4.8
2014-03-02,57.00369999999999,4.8
2014-03-03,63.24669000000001,7.09
2014-03-04,69.22382416666667,7.98
2014-03-05,67.86005916666666,6.46
2014-03-06,55.13841333333333,4.89
2014-03-07,55.25805208333333,4.78
2014-03-08,47.77611916666667,4.78
2014-03-09,46.96394833333333,4.78
2014-03-10,64.82426541666666,4.67
2014-03-11,50.14055083333332,4.67
2014-03-12,50.53463791666667,4.72
2014-03-13,47.07139125,4.41
2014-03-14,44.983715000000004,4.4
2014-03-15,45.70956625,4.4
2014-03-16,44.71405625,4.4
2014-03-17,45.91576041666667,4.57
2014-03-18,49.348000000000006,4.42
2014-03-19,51.99021791666667,4.43
2014-03-20,51.63381875,4.39
2014-03-21,48.81305041666667,4.33
2014-03-22,46.00661166666668,4.33
2014-03-23,46.39289250000001,4.33
2014-03-24,54.90666708333334,4.42
2014-03-25,51.33639708333334,4.53
2014-03-26,48.64986083333333,4.44
2014-03-27,48.18273625,4.39
2014-03-28,48.89142416666667,4.5
2014-03-29,43.68751,4.5
2014-03-30,42.56294333333333,4.5
2014-03-31,62.98111083333333,4.48
2014-04-01,48.13564166666666,4.39
2014-04-02,45.54716791666666,4.39
2014-04-03,47.62800125,4.51
2014-04-04,43.41028375,4.49
2014-04-05,42.89066,4.49
2014-04-06,44.66045583333334,4.49
2014-04-07,61.64444916666667,4.58
2014-04-08,71.81889875,4.57
2014-04-09,58.19829999999999,4.67
2014-04-10,61.0525925,4.67
2014-04-11,53.24566791666667,4.67
2014-04-12,45.18457625,4.67
2014-04-13,42.23074250000001,4.67
2014-04-14,53.02859916666666,4.64
2014-04-15,46.28324875000001,4.69
2014-04-16,43.97686583333333,4.64
2014-04-17,45.91086999999999,4.64
2014-04-18,46.31230416666667,4.64
2014-04-19,43.11996333333335,4.64
2014-04-20,41.169555,4.64
2014-04-21,45.64816250000001,4.76
2014-04-22,40.21174833333333,4.76
2014-04-23,50.31295458333333,4.81
2014-04-24,61.85744291666666,4.81
2014-04-25,46.13788833333333,4.83
2014-04-26,36.63286791666667,4.83
2014-04-27,29.68455083333333,4.83
2014-04-28,45.5952975,4.72
2014-04-29,71.42758624999998,4.78
2014-04-30,83.76129166666666,4.79
2014-05-01,55.28868291666666,4.79
2014-05-02,54.646392083333346,4.73
2014-05-03,53.1830225,4.73
2014-05-04,45.65393124999999,4.73
2014-05-05,55.53120375,4.73
2014-05-06,46.78897916666666,4.8
2014-05-07,52.22473916666666,4.82
2014-05-08,50.48755666666666,4.77
2014-05-09,44.65183916666667,4.59
2014-05-10,42.61589874999999,4.59
2014-05-11,44.98787375000001,4.59
2014-05-12,68.66833291666666,4.52
2014-05-13,59.57183416666667,4.47
2014-05-14,74.54381166666668,4.47
2014-05-15,76.86318250000002,4.42
2014-05-16,76.66684375,4.42
2014-05-17,46.54971375,4.42
2014-05-18,39.79567541666667,4.42
2014-05-19,34.33822208333333,4.54
2014-05-20,41.01779291666667,4.53
2014-05-21,43.30726041666667,4.57
2014-05-22,50.43993958333333,4.57
2014-05-23,45.346,4.4
2014-05-24,41.24481416666667,4.4
2014-05-25,41.15441083333333,4.4
2014-05-26,42.049311666666654,4.4
2014-05-27,44.82475208333334,4.4
2014-05-28,47.97331916666667,4.56
2014-05-29,51.88051458333334,4.63
2014-05-30,48.6748175,4.49
2014-05-31,47.997156666666676,4.49
2014-06-01,46.29496666666666,4.49
2014-06-02,48.30329083333333,4.49
2014-06-03,49.58775833333334,4.62
2014-06-04,48.53401416666668,4.62
2014-06-05,49.53843125,4.66
2014-06-06,48.04190583333334,4.66
2014-06-07,46.05271041666666,4.66
2014-06-08,50.37136583333333,4.66
2014-06-09,54.794065416666676,4.67
2014-06-10,57.54414458333332,4.67
2014-06-11,49.15025041666666,4.51
2014-06-12,47.10527458333333,4.51
2014-06-13,53.95545291666666,4.7
2014-06-14,51.87874541666667,4.7
2014-06-15,45.08886541666667,4.7
2014-06-16,45.51557125,4.71
2014-06-17,44.66904041666666,4.68
2014-06-18,46.28188374999999,4.68
