Word,PhonDISC,num_sylls_est,num_homophones,neighborhood_size,p_normalized,meanings,num_phones,normalized_surprisal
monstrosity,mQnstrQs@tI,4,0,0,2.476672289105042e-08,1,11,0.985032503269025
moralistic,mQr@lIstIk,4,0,0,7.067543992403852e-06,1,10,0.8379957560453329
morality,m@r{l@tI,4,0,1,0.0033177486540991,1,8,0.7135478249065085
moralizer,mQr@l2z@R,4,0,0,6.25668928096898e-05,1,9,0.8258757214768251
moratorium,mQr@t$r7m,4,0,0,1.5219785564037623e-06,1,9,1.0052019497046134
morbidity,m$bId@tI,4,0,0,4.6905671862014896e-08,1,8,1.3197500899848178
morganatic,m$g@n{tIk,4,0,0,3.427548766823131e-09,1,9,1.299360270923816
Mormonism,m$m@nIz@m,4,0,0,1.8606188136328826e-07,1,9,1.1066187414344522
morphological,m$f@lQ_IkP,4,0,0,1.6531534708583492e-08,1,10,1.101091290765383
morphology,m$fQl@_I,4,0,0,1.4791858666587656e-08,1,8,1.3824004165436594
mortality,m$t{l@tI,4,0,1,0.0006531361359342,1,8,0.8017777960459872
mortification,m$tIfIk1SH,4,0,1,0.0016457606667275,1,10,0.6012859402336964
motherliness,mVD@lInIs,4,0,0,2.139586925382087e-05,1,9,0.8776551272867018
motorcyclist,m5t@s2klIst,4,0,0,3.122462636839275e-12,1,11,1.3395208027797705
mountaineering,m6ntIn7rIN,4,0,0,9.562996956526309e-08,1,10,1.0248632063358811
Mozambiquean,m5z{mbik@n,4,1,0,5.913590399185423e-13,2,10,1.545737484079848
mpg,m2lzp3g{l@n,4,0,0,8.071937868859275e-19,1,11,1.9383862064107893
mph,m2lzp3r6@R,4,0,0,1.578851174523853e-20,1,10,2.303088488639427
multifarious,mVltIf8r7s,4,0,0,6.498440385456764e-10,1,10,1.2416416941700756
multilingual,mVltIlINgjw@l,4,0,0,1.0948994029908345e-23,1,13,2.0146039893811656
multiplication,mVltIplIk1SH,4,0,0,3.654791277755689e-13,1,12,1.3055302917609561
multistorey,mVltIst$rI,4,0,0,1.7923131917682997e-12,1,10,1.497581217962589
mummification,mVmIfIk1SH,4,0,0,1.187322069412376e-09,1,10,1.2154657540568772
municipally,mjunIsIplI,4,0,0,4.654628812668712e-10,1,10,1.2561341027402981
munificently,mjunIfIsHtlI,4,0,0,1.811811514995486e-06,1,12,0.7475927554518974
murderously,m3d@r@slI,4,0,0,7.732717198433212e-09,1,9,1.2600993281670505
