Word,Conc,SUBTLEX,AoA
unmodified,1.96,2,13.2
unnoticeable,1.96,1,10.42
unpardonable,1.96,8,13.53
unrepentant,1.96,12,11.75
unscientific,1.96,11,11.75
unskillful,1.96,1,9.78
untainted,1.96,5,10.94
unthinking,1.96,2,9.44
unthrifty,1.96,1,12.11
untracked,1.96,1,10.2
unwary,1.96,4,12.65
unwelcomed,1.96,2,8.84
upcoming,1.96,88,9.25
uplifting,1.96,35,10.22
worsening,1.96,9,10.84
adventurous,1.95,62,10.0
glooming,1.95,2,9.36
peculiar,1.95,385,12.0
providential,1.94,3,13.18
acceptable,1.93,269,9.84
accursed,1.93,33,12.71
advisable,1.93,40,10.75
aforementioned,1.93,24,14.58
amateurish,1.93,19,12.57
answerable,1.93,9,9.35
appreciative,1.93,41,9.94
associative,1.93,13,13.95
atypical,1.93,19,12.94
brazen,1.93,60,12.19
brooding,1.93,49,12.67
brotherly,1.93,43,7.78
chummy,1.93,54,9.78
civilized,1.93,315,9.89
competent,1.93,124,11.75
compulsive,1.93,98,12.79
constitutional,1.93,112,9.68
creative,1.93,548,8.74
depressed,1.93,830,9.47
differing,1.93,10,11.1
disgraceful,1.93,93,9.1
dysfunctional,1.93,78,11.47
eager,1.93,350,8.5
easeful,1.93,2,12.56
eloquent,1.93,49,11.74
empathetic,1.93,11,13.32
emphatic,1.93,15,12.38
evil,1.93,3731,6.71
exasperating,1.93,12,11.81
executable,1.93,1,13.06
exempt,1.93,37,13.11
exhilarating,1.93,57,13.16
expressible,1.93,1,10.0
facetious,1.93,6,14.81
fascinating,1.93,769,11.22
fashionable,1.93,98,9.67
fluent,1.93,59,10.42
folksy,1.93,8,11.11
fraternal,1.93,17,10.32
fraudulent,1.93,18,11.12
fretful,1.93,2,12.32
frugal,1.93,9,11.37
graceless,1.93,6,11.84
heartsick,1.93,14,10.68
historic,1.93,185,8.47
historical,1.93,269,10.0
imbecilic,1.93,11,13.21
impactful,1.93,3,11.47
imprecise,1.93,8,12.18
incredible,1.93,1928,8.8
innermost,1.93,37,12.22
interdisciplinary,1.93,1,14.69
intermediate,1.93,23,8.61
intolerable,1.93,69,12.23
intrepid,1.93,31,11.0
likable,1.93,43,7.0
lousy,1.93,1210,7.84
luscious,1.93,65,11.11
masterful,1.93,20,12.84
methodical,1.93,26,12.74
miraculous,1.93,107,9.3
mistrustful,1.93,3,10.0
momentary,1.93,56,10.67
nonexclusive,1.93,3,12.22
obedient,1.93,100,8.53
oblivious,1.93,54,12.56
ominous,1.93,68,12.82
paltry,1.93,26,9.82
physiological,1.93,32,12.33
pointless,1.93,183,7.95
ponderous,1.93,11,12.8
preventative,1.93,14,10.71
preventive,1.93,12,10.5
proactive,1.93,31,13.21
prospective,1.93,68,10.42
racy,1.93,49,11.33
recurrent,1.93,13,10.84
relentless,1.93,79,9.89
restorable,1.93,1,8.95
romantic,1.93,1794,8.11
satiric,1.93,2,14.22
simplistic,1.93,21,10.72
slanderous,1.93,12,13.36
standardized,1.93,40,10.42
stateless,1.93,7,13.73
strategic,1.93,132,11.05
subliminal,1.93,36,11.89
suitable,1.93,247,9.78
supercritical,1.93,2,13.41
telepathic,1.93,30,11.89
tempting,1.93,154,9.5
thermodynamic,1.93,2,13.62
unapologetic,1.93,4,10.32
unappreciative,1.93,7,9.16
unavailable,1.93,105,9.55
uncelebrated,1.93,1,12.33
uncomplimentary,1.93,1,12.48
uncompromising,1.93,21,12.59
unconditioned,1.93,1,13.37
uncontained,1.93,1,11.53
uncontroversial,1.93,8,13.24
unconvincing,1.93,5,10.74
underrated,1.93,29,11.78
undistracted,1.93,2,10.22
unending,1.93,25,9.0
unfaithful,1.93,120,10.38
unlikely,1.93,258,8.79
unrequested,1.93,1,10.5
unserious,1.93,3,9.12
unsolvable,1.93,5,10.39
unwarranted,1.93,19,12.8
unworthy,1.93,97,10.84
upbeat,1.93,56,11.61
vital,1.93,396,10.28
whimsical,1.93,40,11.11
acute,1.92,150,11.6
awful,1.92,3234,6.26
bribable,1.92,1,13.0
coincident,1.92,10,11.17
communistic,1.92,4,13.79
considerate,1.92,175,8.22
declaratory,1.92,4,14.0
desirable,1.92,99,11.0
disappointed,1.92,1124,6.95
dishonorable,1.92,32,10.47
featherbrained,1.92,1,10.29
felonious,1.92,14,14.06
foregoing,1.92,6,12.26
furthermost,1.92,2,11.63
gallant,1.92,167,10.28
illusory,1.92,2,13.35
inexhaustible,1.92,10,11.63
inhospitable,1.92,21,11.45
knowledgeable,1.92,40,9.95
lifelong,1.92,77,8.8
marginal,1.92,28,12.0
mettlesome,1.92,1,12.22
mundane,1.92,41,14.05
negligent,1.92,51,11.83
omnipotent,1.92,19,11.35
overspecialized,1.92,1,14.17
peaceable,1.92,7,9.29
perilous,1.92,40,12.33
plaintive,1.92,6,13.5
protracted,1.92,12,11.35
quantitative,1.92,3,14.0
reconciliatory,1.92,1,14.94
resultant,1.92,3,13.67
salutary,1.92,2,13.27
scintillating,1.92,20,15.5
selfish,1.92,811,5.26
shrewd,1.92,72,11.37
slumberous,1.92,1,14.07
spiritless,1.92,1,12.26
steadfast,1.92,22,13.89
tempestuous,1.92,12,15.33
thrifty,1.92,16,10.7
uncompromised,1.92,2,11.42
underutilized,1.92,1,12.77
unrepresented,1.92,2,10.89
unsentimental,1.92,3,12.33
unstated,1.92,3,10.72
unvanquished,1.92,4,13.53
unworkable,1.92,7,10.0
vanquishing,1.92,68,13.63
vehement,1.92,6,14.0
dissolute,1.91,4,13.4
potential,1.91,960,9.61
shifty,1.91,37,11.68
unalike,1.91,1,9.58
undoable,1.91,2,10.76
unpleasant,1.91,311,9.32
accurate,1.9,400,9.44
almighty,1.9,446,8.47
catty,1.9,19,11.16
conformational,1.9,1,12.88
constructive,1.9,111,9.37
departmental,1.9,42,12.61
disagreeable,1.9,49,8.44
egotistic,1.9,2,13.0
elusive,1.9,72,12.76
endearing,1.9,44,13.89
exploratory,1.9,25,12.89
fearless,1.9,152,9.37
gradual,1.9,38,9.0
harmless,1.9,441,7.7
inexperienced,1.9,58,11.26
insignificant,1.9,134,11.59
leisurely,1.9,29,10.39
luckless,1.9,2,8.61
macho,1.9,191,10.37
meticulous,1.9,52,11.47
moralistic,1.9,1,13.38
needful,1.9,2,10.56
objectionable,1.9,19,11.21
optional,1.9,58,8.79
overconfident,1.9,13,11.53
patriotic,1.9,120,8.39
premarital,1.9,33,12.78
preventable,1.9,2,9.72
provocative,1.9,82,12.21
pseudo,1.9,15,13.75
sensuous,1.9,25,11.53
slight,1.9,519,10.33
sorry,1.9,59566,3.44
staunch,1.9,18,11.44
sufficient,1.9,243,11.0
super,1.9,1336,5.32
tranquil,1.9,42,13.42
truthful,1.9,109,6.28
unanswerable,1.9,5,9.21
unequaled,1.9,4,11.21
unintended,1.9,10,11.16
usual,1.9,1899,8.89
warmhearted,1.9,4,9.44
abominable,1.89,32,8.94
artless,1.89,3,13.82
belated,1.89,22,11.45
benign,1.89,58,10.88
competitive,1.89,214,9.06
conspicuous,1.89,75,11.7
coveted,1.89,39,12.25
coy,1.89,88,11.67
deficient,1.89,28,11.61
dejected,1.89,11,11.5
dishonest,1.89,132,5.68
distressing,1.89,42,10.32
dogmatic,1.89,10,13.87
everlasting,1.89,130,8.2
heartfelt,1.89,72,9.79
heedless,1.89,3,13.61
illicit,1.89,36,12.0
imminent,1.89,123,13.37
imprudent,1.89,12,12.88
inartistic,1.89,1,11.94
indifferent,1.89,58,10.47
indisputable,1.89,10,12.47
ingenious,1.89,108,10.32
irrefutable,1.89,13,14.65
joyless,1.89,5,9.42
lofty,1.89,40,10.45
melancholic,1.89,5,12.94
moronic,1.89,55,9.89
noble,1.89,744,10.67
nonreactive,1.89,3,13.0
oppressed,1.89,65,11.16
overriding,1.89,20,12.45
perceptive,1.89,101,11.84
perplexing,1.89,13,12.42
precautionary,1.89,33,11.33
probationary,1.89,9,13.38
promising,1.89,336,7.84
prosecutorial,1.89,4,13.69
psychosexual,1.89,7,19.19
remarkable,1.89,641,9.72
sacramental,1.89,6,12.0
scandalous,1.89,46,11.89
sensationalistic,1.89,2,14.06
shameless,1.89,97,9.79
spellbinding,1.89,7,11.56
straightforward,1.89,102,9.59
stressful,1.89,128,9.62
stylistic,1.89,1,11.58
suspenseful,1.89,11,11.11
thankless,1.89,21,10.82
unabashed,1.89,4,14.25
unaccounted,1.89,50,10.21
unconstrained,1.89,4,13.25
unemployable,1.89,9,12.22
unfit,1.89,79,10.62
unfounded,1.89,31,12.26
unimpeded,1.89,4,14.07
unique,1.89,696,8.63
unloved,1.89,18,7.28
unprejudiced,1.89,3,11.22
unrealistic,1.89,56,9.58
unremorseful,1.89,1,11.3
unsafe,1.89,77,4.74
untraditional,1.89,1,11.26
abortive,1.88,1,13.93
admissible,1.88,37,13.1
analyzable,1.88,1,11.27
anarchistic,1.88,1,15.95
apologetic,1.88,22,9.8
bodiless,1.88,2,11.19
brainy,1.88,48,7.86
carefree,1.88,69,9.89
concise,1.88,22,12.6
conscientious,1.88,62,11.95
damnable,1.88,15,12.24
devoted,1.88,409,9.55
discreditable,1.88,1,13.28
dispositional,1.88,2,13.8
enthralling,1.88,7,13.72
equitable,1.88,18,13.84
grievous,1.88,53,11.26
hallucinatory,1.88,7,14.44
handy,1.88,623,7.35
hesitant,1.88,21,11.22
idiotic,1.88,198,8.79
illusionary,1.88,2,13.87
incommunicative,1.88,1,12.21
incurable,1.88,52,10.11
infallible,1.88,32,11.56
insupportable,1.88,3,12.44
invigorating,1.88,15,13.06
knowable,1.88,1,9.12
newsworthy,1.88,16,10.0
nonchalant,1.88,19,12.16
nostalgic,1.88,51,12.11
omniscient,1.88,17,13.47
ongoing,1.88,111,8.39
organismic,1.88,1,14.13
overdramatic,1.88,10,11.4
overzealous,1.88,29,11.0
pathological,1.88,75,12.84
poetic,1.88,137,9.94
preferential,1.88,20,12.59
profitless,1.88,1,13.37
promiscuous,1.88,52,13.3
proximate,1.88,5,13.05
psychoneurotic,1.88,3,16.21
repressed,1.88,94,12.78
reputed,1.88,32,13.0
sellable,1.88,2,10.3
sophisticated,1.88,346,11.05
sophomoric,1.88,11,13.07
surmountable,1.88,3,13.19
symbiotic,1.88,21,14.41
tenuous,1.88,17,13.33
unaided,1.88,4,10.59
uncertain,1.88,121,8.37
unconfused,1.88,1,9.12
unemotional,1.88,10,9.83
unflappable,1.88,7,13.33
unhittable,1.88,2,10.58
unlimited,1.88,143,9.11
unmolested,1.88,2,13.47
unusable,1.88,14,8.21
verbose,1.88,6,12.67
aspiring,1.87,32,11.0
celebratory,1.87,14,10.06
commonsense,1.87,3,9.0
disproportionate,1.87,13,14.06
disrespectful,1.87,105,7.06
edgy,1.87,116,9.22
emotionless,1.87,3,11.68
limited,1.87,561,7.38
obscene,1.87,176,11.83
positional,1.87,7,10.41
prominent,1.87,130,10.17
punctual,1.87,57,10.79
pure,1.87,1271,7.95
reputable,1.87,43,12.58
sinful,1.87,87,8.79
suspicious,1.87,815,7.56
transitional,1.87,23,12.21
uncaring,1.87,14,8.21
uncouth,1.87,29,11.43
undying,1.87,44,10.44
universal,1.87,299,10.21
unresolved,1.87,42,10.05
unsaved,1.87,2,8.89
utopian,1.87,15,13.26
adorable,1.86,537,6.94
amenable,1.86,9,14.14
analytical,1.86,30,12.44
antisocial,1.86,41,11.47
careful,1.86,5550,5.09
concerned,1.86,2261,8.79
consequential,1.86,2,11.8
dependable,1.86,85,8.78
diabolic,1.86,4,12.72
diplomatic,1.86,256,12.21
disparate,1.86,7,16.0
enforceable,1.86,6,11.11
enterprising,1.86,26,12.67
explicit,1.86,71,11.67
hallowed,1.86,117,11.22
humiliating,1.86,300,9.89
impressionistic,1.86,1,12.5
incisive,1.86,8,13.5
incorruptible,1.86,11,12.9
indecent,1.86,91,12.06
influential,1.86,81,11.05
invincible,1.86,154,10.5
justifiable,1.86,27,10.39
kindred,1.86,45,11.67
loveless,1.86,23,11.06
magnificent,1.86,674,8.63
mature,1.86,419,9.25
meaningless,1.86,248,10.44
metaphoric,1.86,4,13.72
nether,1.86,20,12.23
neurotic,1.86,136,13.84
nubile,1.86,9,17.43
overambitious,1.86,1,12.53
pertinent,1.86,60,13.93
preachy,1.86,9,10.63
purposeful,1.86,9,10.21
quotable,1.86,5,11.19
reliable,1.86,301,9.32
ritualistic,1.86,27,12.89
ritualized,1.86,10,11.44
strange,1.86,4408,6.42
uncorrupted,1.86,3,11.0
uneasy,1.86,106,9.16
unflattering,1.86,9,10.44
unobtainable,1.86,6,13.95
unromantic,1.86,24,11.44
unsatisfied,1.86,28,8.37
untried,1.86,12,11.82
uptight,1.86,206,9.85
worldly,1.86,77,10.61
wrathful,1.86,5,10.78
yucky,1.86,22,4.17
adaptable,1.85,17,9.37
astute,1.85,51,14.69
bothersome,1.85,16,10.67
breathtaking,1.85,63,11.0
convenient,1.85,436,9.4
convincing,1.85,353,7.58
customary,1.85,111,11.16
demeaning,1.85,44,11.61
devoid,1.85,36,12.19
disadvantaged,1.85,17,10.67
discretionary,1.85,21,13.78
disinterested,1.85,18,12.4
disparaging,1.85,16,13.35
fiscal,1.85,39,14.89
gifted,1.85,229,7.94
glorious,1.85,474,8.21
heroic,1.85,234,8.2
ideological,1.85,7,13.67
improbable,1.85,37,12.32
individualistic,1.85,2,11.5
lingering,1.85,45,11.56
macroeconomic,1.85,1,15.4
naive,1.85,329,11.33
natural,1.85,2160,8.5
nefarious,1.85,38,13.31
nervous,1.85,3425,6.79
occasional,1.85,199,9.05
polite,1.85,711,4.63
ravenous,1.85,26,12.44
regressive,1.85,3,14.78
respectable,1.85,288,8.33
riveting,1.85,23,13.32
sorrowing,1.85,3,12.44
subdominant,1.85,1,14.0
superficial,1.85,148,12.83
superfluous,1.85,23,14.35
tactless,1.85,14,12.28
transformational,1.85,1,14.06
unabated,1.85,9,13.94
unassuming,1.85,17,11.0
uncharacteristic,1.85,5,11.16
uncooperative,1.85,32,8.79
undefended,1.85,11,11.41
underprivileged,1.85,37,10.11
understandable,1.85,201,8.35
unearthly,1.85,15,11.5
unendurable,1.85,9,12.78
unenlightened,1.85,4,13.78
ungraceful,1.85,3,8.67
unhallowed,1.85,3,13.21
unhindered,1.85,1,12.18
unmannered,1.85,2,9.94
unmusical,1.85,1,9.1
unprofessional,1.85,77,10.83
unsociable,1.85,6,11.62
unsupportable,1.85,2,12.45
ceaseless,1.84,8,12.11
confusing,1.84,502,6.95
foolish,1.84,893,8.94
insecure,1.84,207,12.11
interpretative,1.84,1,12.72
modernistic,1.84,2,13.89
pragmatic,1.84,30,15.75
reductive,1.84,2,13.38
unpleasing,1.84,1,9.3
unremitting,1.84,3,15.53
advanced,1.83,451,9.05
affluent,1.83,15,13.16
archetypal,1.83,7,16.29
awesome,1.83,1600,7.33
baneful,1.83,1,13.3
consequent,1.83,5,10.9
definitive,1.83,99,12.61
discouraging,1.83,41,9.11
discourteous,1.83,12,12.06
distasteful,1.83,60,10.11
heretical,1.83,9,14.35
inattentive,1.83,4,11.9
inquisitive,1.83,51,12.12
interrogatory,1.83,3,13.93
irksome,1.83,9,11.6
lonesome,1.83,357,8.17
nameless,1.83,72,10.06
nationalistic,1.83,4,14.07
natured,1.83,1,11.11
peacemaking,1.83,2,9.79
pervasive,1.83,16,14.82
political,1.83,1115,9.83
preliminary,1.83,244,12.28
prevailing,1.83,28,12.26
prevalent,1.83,16,12.86
proslavery,1.83,2,11.53
reliant,1.83,6,11.75
resistant,1.83,46,8.95
screwy,1.83,90,10.95
sexist,1.83,89,11.32
smug,1.83,122,9.33
standard,1.83,940,9.2
stately,1.83,23,11.68
supernormal,1.83,1,11.62
uncommitted,1.83,6,12.22
uncontestable,1.83,2,14.33
undecided,1.83,18,7.83
undirected,1.83,2,11.11
unencumbered,1.83,4,14.47
unfamiliar,1.83,78,9.0
unforeseen,1.83,29,12.11
unimportant,1.83,125,7.84
unpunctual,1.83,1,12.76
unreliable,1.83,85,8.89
untraced,1.83,1,10.4
unwavering,1.83,19,12.68
wrong,1.83,26678,4.22
alleged,1.82,203,12.05
comprehensible,1.82,10,11.22
comprehensive,1.82,58,12.74
devilish,1.82,26,8.72
diversionary,1.82,25,15.07
dutiful,1.82,15,10.84
efficient,1.82,253,11.53
endless,1.82,338,8.89
estranged,1.82,21,12.44
grim,1.82,244,9.16
illegitimate,1.82,68,9.95
imaginative,1.82,70,8.74
incompatible,1.82,28,11.42
masterly,1.82,3,10.62
nonsensical,1.82,13,12.33
preconceived,1.82,16,12.89
regrettable,1.82,47,10.37
semantic,1.82,4,15.59
spectacular,1.82,289,8.95
troubled,1.82,346,7.21
unlikable,1.82,9,8.6
unsubstantiated,1.82,16,12.53
veritable,1.82,50,13.27
wary,1.82,38,10.11
wonderful,1.82,8364,6.47
absolute,1.81,577,8.53
admirable,1.81,133,11.42
ambitious,1.81,243,11.05
attributable,1.81,5,14.69
candid,1.81,102,10.79
cautious,1.81,171,8.25
circumspect,1.81,10,14.15
classless,1.81,4,10.39
committable,1.81,2,13.56
compelling,1.81,97,9.06
confounded,1.81,54,12.39
disappointing,1.81,175,8.72
disruptive,1.81,22,8.79
eccentric,1.81,179,12.6
eventual,1.81,22,9.58
famed,1.81,42,9.89
frustrating,1.81,126,7.75
great,1.81,41864,5.05
hospitable,1.81,42,12.56
illusive,1.81,6,14.33
impartial,1.81,51,11.16
insatiable,1.81,50,13.39
intellectual,1.81,234,10.9
irrepressible,1.81,10,12.22
irretrievable,1.81,3,12.28
jaunty,1.81,9,10.94
latent,1.81,39,15.17
liberating,1.81,49,12.84
mainstream,1.81,63,13.28
menial,1.81,26,12.88
novelistic,1.81,1,13.56
patriarchal,1.81,14,12.76
precancerous,1.81,1,14.7
psychosocial,1.81,3,15.44
puritanical,1.81,13,13.18
quaint,1.81,111,12.58
rebuttable,1.81,1,14.47
resistible,1.81,1,12.53
retaliatory,1.81,13,12.41
sincere,1.81,305,8.79
snobby,1.81,12,9.72
unacknowledged,1.81,4,13.33
unbeautiful,1.81,2,9.06
uncultured,1.81,3,12.3
undeclared,1.81,13,12.89
unexploited,1.81,1,14.24
unfashionable,1.81,8,9.63
uninvolved,1.81,11,10.95
unremarkable,1.81,21,11.06
unsought,1.81,1,11.58
witless,1.81,24,11.26
accessible,1.8,56,9.94
analytic,1.8,4,12.61
bewildered,1.8,52,11.63
determinative,1.8,1,12.87
dire,1.8,112,11.63
equalizing,1.8,4,12.61
fanciful,1.8,25,12.41
indiscreet,1.8,25,14.39
indubitable,1.8,1,15.27
necessary,1.8,2345,7.55
neutral,1.8,215,10.19
outrageous,1.8,323,9.05
perfunctory,1.8,9,16.27
prim,1.8,19,9.58
satisfactory,1.8,153,8.84
scholarly,1.8,22,10.25
systemic,1.8,11,14.26
ungovernable,1.8,1,11.79
adventuresome,1.79,3,10.38
avoidable,1.79,2,9.22
bizarre,1.79,372,8.53
catchy,1.79,109,8.74
clever,1.79,1391,7.5
compassionate,1.79,91,11.74
depressing,1.79,324,11.74
discriminative,1.79,1,11.59
equivocal,1.79,8,14.24
eventful,1.79,18,9.32
extensive,1.79,189,11.83
fiendish,1.79,30,12.05
foolproof,1.79,94,9.71
heartless,1.79,179,9.5
humane,1.79,93,9.37
humanistic,1.79,2,15.67
imaginable,1.79,48,9.83
incontestable,1.79,1,15.06
indigent,1.79,24,13.82
inordinate,1.79,15,14.6
irrational,1.79,149,11.28
judgmental,1.79,77,10.68
legal,1.79,1821,9.17
meddlesome,1.79,18,11.11
memorable,1.79,115,9.47
negative,1.79,1308,7.47
,1.79,27,11.53
obstinate,1.79,46,13.11
opposite,1.79,775,5.06
ordinary,1.79,973,8.63
parochial,1.79,17,13.08
priceless,1.79,212,9.76
proficient,1.79,29,12.11
provincial,1.79,47,12.7
questionable,1.79,117,8.16
renewed,1.79,78,8.7
respective,1.79,41,10.78
retroactive,1.79,20,13.11
ridiculous,1.79,2836,7.0
sane,1.79,281,8.5
sobering,1.79,19,12.89
spiritual,1.79,453,8.7
splendid,1.79,595,7.22
suggestible,1.79,8,11.16
supersensory,1.79,1,12.94
treasonable,1.79,6,12.71
unaccustomed,1.79,10,11.0
undemanding,1.79,6,12.53
undoubted,1.79,2,10.68
unexplained,1.79,79,8.11
unexplored,1.79,23,8.42
unintentional,1.79,21,9.26
unlucky,1.79,210,7.05
unpremeditated,1.79,7,13.62
unpronounceable,1.79,4,11.89
unreasoning,1.79,4,12.44
unrecoverable,1.79,3,10.75
unrelieved,1.79,1,11.45
whorish,1.79,5,13.44
annual,1.78,367,9.26
apt,1.78,89,12.5
attentive,1.78,66,9.37
awed,1.78,6,10.41
careless,1.78,251,8.37
contemplative,1.78,5,13.0
contentious,1.78,9,12.94
deceptive,1.78,26,10.83
deliberate,1.78,145,11.4
deplorable,1.78,47,14.24
discernible,1.78,9,12.56
dispassionate,1.78,7,13.39
ditsy,1.78,3,10.88
evolutionary,1.78,60,10.5
exquisite,1.78,213,12.35
fantastic,1.78,2029,7.21
forgiving,1.78,127,7.28
galore,1.78,37,9.47
grateful,1.78,1355,7.42
gullible,1.78,64,10.83
honorable,1.78,369,8.95
overwhelming,1.78,251,9.94
parliamentary,1.78,12,12.44
phenomenal,1.78,118,10.5
prideful,1.78,5,8.3
proper,1.78,1289,7.63
reasonable,1.78,946,8.32
releasable,1.78,1,11.06
sacrilegious,1.78,20,11.28
swoony,1.78,1,12.82
unaccountable,1.78,3,11.37
unalterable,1.78,5,11.6
unfortunate,1.78,604,9.11
unspent,1.78,1,10.35
untranslatable,1.78,3,11.65
useless,1.78,1017,7.05
victimless,1.78,19,12.84
abridged,1.77,9,12.56
ambassadorial,1.77,2,12.69
astrophysical,1.77,1,14.16
beneficial,1.77,40,10.84
charismatic,1.77,41,12.47
cosmological,1.77,4,14.16
gainful,1.77,6,10.53
grueling,1.77,34,11.33
inopportune,1.77,13,13.22
insane,1.77,1973,7.96
insightful,1.77,50,8.94
irreverent,1.77,7,12.68
newish,1.77,5,10.45
paranoid,1.77,543,12.3
plausible,1.77,83,12.79
prudent,1.77,82,12.53
referential,1.77,3,15.24
sacred,1.77,715,8.53
snazzy,1.77,31,10.37
sympathetic,1.77,194,9.39
unable,1.77,523,7.78
unaffected,1.77,22,10.95
unassailable,1.77,4,14.62
unconditional,1.77,47,10.44
underprepared,1.77,3,11.18
undeterred,1.77,4,10.88
unsung,1.77,13,12.61
unwarrantable,1.77,1,15.0
beatable,1.76,2,8.83
bewildering,1.76,11,12.35
conspiratorial,1.76,6,14.06
counterintuitive,1.76,3,12.47
egotistical,1.76,35,14.18
envious,1.76,64,9.26
eternal,1.76,547,8.26
forlorn,1.76,21,11.29
formidable,1.76,87,11.29
genocidal,1.76,9,14.81
glorified,1.76,62,9.5
helpful,1.76,619,5.44
homicidal,1.76,103,12.61
impertinent,1.76,55,13.69
indecipherable,1.76,5,12.89
infamous,1.76,114,11.0
insincere,1.76,16,11.17
interdepartmental,1.76,2,14.64
learnable,1.76,1,7.63
likely,1.76,1314,6.33
lucky,1.76,7316,5.89
misleading,1.76,43,9.67
optimal,1.76,15,13.74
optimum,1.76,33,11.44
overall,1.76,164,8.28
reluctant,1.76,128,11.11
special,1.76,7577,5.0
surrealistic,1.76,11,13.53
traditional,1.76,415,10.0
trustful,1.76,5,9.0
uncomprehending,1.76,1,12.61
underwhelmed,1.76,5,12.42
unpretentious,1.76,9,14.05
unselfconscious,1.76,1,12.0
untold,1.76,62,8.78
untruthful,1.76,5,6.74
anarchic,1.75,2,14.15
bighearted,1.75,5,9.37
captivating,1.75,8,10.68
correlative,1.75,1,13.5
curious,1.75,1337,6.64
discriminatory,1.75,8,12.68
discussable,1.75,1,11.53
disquieting,1.75,6,13.5
distinguishing,1.75,28,11.58
gutless,1.75,53,11.17
honorary,1.75,77,10.18
indicative,1.75,28,12.05
indisposed,1.75,56,12.0
insufficient,1.75,54,10.22
meditative,1.75,11,12.06
nominative,1.75,1,13.8
outstanding,1.75,380,7.22
passionless,1.75,3,11.2
perceptual,1.75,4,13.67
saintly,1.75,17,10.06
smart,1.75,4909,5.5
statutory,1.75,47,14.58
stupid,1.75,9405,4.4
unaware,1.75,120,9.92
unceremonious,1.75,6,14.74
undefiled,1.75,2,16.21
unfazed,1.75,3,10.71
unsavory,1.75,39,13.63
unsearchable,1.75,1,11.3
verifiable,1.75,6,13.26
amicable,1.74,13,12.95
ashamed,1.74,1396,7.11
autocratic,1.74,4,14.35
broadminded,1.74,3,13.11
causable,1.74,1,12.94
comparative,1.74,41,11.94
democratic,1.74,181,10.22
disaffected,1.74,7,13.19
effectual,1.74,3,11.89
finite,1.74,33,12.84
hapless,1.74,20,15.56
imaginary,1.74,222,6.47
incidental,1.74,28,9.06
inept,1.74,43,14.29
inscrutable,1.74,24,13.12
instructive,1.74,22,10.53
metaphorical,1.74,14,12.33
motherfucking,1.74,476,9.58
nonnegotiable,1.74,16,10.89
sorrowful,1.74,20,10.11
teachable,1.74,2,8.95
temperamental,1.74,41,9.76
undiagnosed,1.74,7,12.47
uneventful,1.74,40,10.42
unexcused,1.74,5,9.06
unreasoned,1.74,1,10.83
unrelated,1.74,54,9.65
unsound,1.74,23,11.71
venerable,1.74,14,14.76
voracious,1.74,17,12.17
accommodative,1.73,1,15.18
apparent,1.73,215,10.25
cultish,1.73,1,13.4
desperate,1.73,1310,9.22
doubtful,1.73,83,8.33
erratic,1.73,85,12.7
existential,1.73,37,14.94
humble,1.73,500,8.89
humorless,1.73,10,11.15
idyllic,1.73,23,13.23
imperceptible,1.73,3,12.53
impetuous,1.73,58,15.18
inconsiderable,1.73,1,10.78
incorporeal,1.73,1,15.38
innate,1.73,39,13.58
insolent,1.73,61,13.47
nifty,1.73,71,9.12
overeager,1.73,10,10.24
quasi,1.73,24,13.27
spontaneous,1.73,213,9.85
sure,1.73,56091,4.85
unacceptable,1.73,271,9.94
unassisted,1.73,11,8.89
unattainable,1.73,25,11.11
unbeatable,1.73,40,7.56
unconvinced,1.73,8,10.85
undisclosed,1.73,11,11.37
unessential,1.73,2,10.21
uninterested,1.73,5,9.06
unmistakable,1.73,45,10.21
unproven,1.73,11,10.06
unsubstantial,1.73,1,13.22
unsuspecting,1.73,53,9.72
avid,1.72,25,11.11
baffling,1.72,15,11.26
capitalistic,1.72,15,14.42
consenting,1.72,24,12.59
controllable,1.72,8,7.44
countless,1.72,121,9.16
covert,1.72,148,12.65
credible,1.72,84,13.11
denominational,1.72,1,10.95
disadvantageous,1.72,1,13.06
egoistic,1.72,1,13.75
generalized,1.72,4,10.44
humbling,1.72,13,9.79
insidious,1.72,45,14.47
insistent,1.72,43,10.39
insurmountable,1.72,14,13.06
neoclassical,1.72,4,14.4
obtrusive,1.72,2,14.8
peerless,1.72,18,13.71
phenomenological,1.72,2,15.18
pitiable,1.72,7,13.17
prudish,1.72,4,12.44
relevant,1.72,286,10.37
retrospective,1.72,15,13.56
rudimentary,1.72,34,13.12
sainted,1.72,31,10.18
sensational,1.72,205,8.94
submissive,1.72,45,12.9
subtle,1.72,354,11.63
transactional,1.72,1,15.25
unadvised,1.72,2,12.0
uncontrolled,1.72,15,9.74
undetectable,1.72,29,11.0
unladylike,1.72,8,10.37
unneeded,1.72,3,10.63
unprovoked,1.72,24,12.28
unquestioned,1.72,13,10.61
untamable,1.72,4,13.19
akin,1.71,14,12.67
astounded,1.71,12,11.4
daring,1.71,214,9.11
determinate,1.71,1,11.81
dissociative,1.71,29,14.76
explanatory,1.71,2,10.5
fallacious,1.71,1,13.4
