distance_bert,same,log_rt,subject
0.480618358,False,7.414572881350589,abcwwk8j44
0.078797758,True,6.650279048587422,4ntjz706ef
0.078797758,True,7.001245622069476,ppv7uctwr1
0.464779556,False,7.469083884921234,awnat83w0r
0.354411125,False,6.992096427415888,s4hekwenop
0.447730839,True,6.83087423464618,m6aw5veqof
0.322282195,False,7.0587581525186645,6lbv5uhykm
0.322282195,False,7.038783541388542,xxh77u2udt
0.480618358,False,6.533788837933344,ne1wq8w4qw
0.354411125,False,7.584264818389059,kdxs9d2gww
0.354411125,False,6.784457062637643,6g6ama8qck
0.480618358,False,7.322510433997394,jrnkr73qqa
0.322282195,False,6.97914527506881,rxphbopbuk
0.447730839,True,6.742880635791903,pm85lle7oc
0.480618358,False,8.068716192714781,m7n1h07aw2
0.464779556,False,6.652863029353347,auc5fln1ss
0.354411125,False,7.138073034044347,nh9sg3fncc
0.480618358,False,7.193685818395112,x784e4lcbj
0.464779556,False,7.27655640271871,sufdrtgf9g
0.303245485,False,7.284820912568604,qck08emfde
0.303245485,False,6.555356891810665,u6tgegpyj0
0.036675572,True,6.6293632534374485,78f1p4m7t2
0.036675572,True,6.821107472256465,urq6h944hm
0.344465852,False,6.7912214627261855,v75fv9pagb
0.344465852,False,7.037027614686276,9fkbaxk3zu
0.036675572,True,6.658011045870748,np8fheoehh
0.344465852,False,7.039660349862076,jjpm6guwej
0.036675572,True,6.927557906278317,xyokc18f4l
0.303245485,False,6.48768401848461,so1m7krwy9
0.303245485,False,6.9167150203536085,nkwr4ou2vr
0.288080692,False,7.645397699428633,gl71hqusr0
0.065356612,True,7.119635638017636,b3kl0cgv2r
0.303245485,False,6.9782137426306985,4c5xx9azr7
0.303245485,False,7.468513271496337,p5fnydw94c
0.328184485,False,8.266421472984554,spkx08cwjj
0.303245485,False,7.327123292259293,epkefl89q5
0.036675572,True,7.143617602704121,36hk5eeq3x
0.065356612,True,6.664409020350408,y8z6hxvply
0.303245485,False,7.033506484287697,kha24hryvm
0.328184485,False,7.620214770574455,wdgq8cekjp
0.328184485,False,7.564238475170491,se4vr7yp8v
0.036675572,True,7.00669522683704,5zu5xn1fq8
0.344465852,False,7.046647277848756,ra0zaqlxos
0.065356612,True,6.692083742506628,evdgzy3cvj
0.303245485,False,7.069023426578259,meoc92246n
0.288080692,False,7.466227556215481,tfq4ylwp1x
0.303245485,False,7.565793282428515,lt0kapj5fz
0.065356612,True,7.087573705557973,69bk8m4fc2
0.065356612,True,6.9930151229329605,kfp2rkd57s
0.328184485,False,6.9167150203536085,m3g5101vta
0.065356612,True,8.615045591583742,y4puhchaf9
0.065356612,True,6.75110146893676,92yp2w9v56
0.036675572,True,6.529418838262226,z02r2dprrd
0.303245485,False,7.074116816197362,tra6y98mle
0.065356612,True,6.618738983517219,0l5gfo1s81
0.036675572,True,6.682108597449809,qtxcwuzoo4
0.065356612,True,7.07326971745971,ja9zqgwnkl
0.288080692,False,7.108244139731541,somzvrxnz4
0.344465852,False,7.201170883281678,hs560646yd
0.036675572,True,6.716594773520978,uy86my9o9s
0.288080692,False,7.141245122350491,mketfayzl8
0.328184485,False,7.1929342212158,7hhbw0w7y1
0.065356612,True,6.620073206530356,ygz7kz72u2
0.288080692,False,6.9930151229329605,gdlhwqulft
0.303245485,False,7.6676260915849905,4q5dxb7nhf
0.303245485,False,7.2115567333138015,prlu1sa9my
0.328184485,False,7.055312843339752,luke3ctol0
0.328184485,False,6.923628628138427,2usccf4uxc
0.065356612,True,6.966967138613983,w18v804q9v
0.065356612,True,6.51025834052315,sndaggja6a
0.328184485,False,6.699500340161678,50rd5uu19e
0.344465852,False,7.013915474810528,frqx6vw2d1
0.303245485,False,6.892641641172089,l4avquduxt
0.288080692,False,7.294377299288821,dthp9ekqaq
0.065356612,True,6.7226297948554485,4edk6y2wlk
0.288080692,False,6.492239835020471,d4b99ue0tu
0.328184485,False,6.834108738813838,dcy113hjjm
0.328184485,False,7.342131730584722,h0th05ppt7
0.065356612,True,7.233455418621439,bacqef0gje
0.036675572,True,7.319202458767849,ea54kkhdyv
0.303245485,False,7.266827347520591,5jdbzv6v5c
0.288080692,False,6.985641817639208,mhz82a74k9
0.036675572,True,7.005789019253503,g3flm4j14z
0.344465852,False,7.102499355774649,7poq0nl7yt
0.344465852,False,6.790097235513905,21s95lnz0l
0.065356612,True,7.005789019253503,kcv5v2zj80
0.344465852,False,6.983789965258135,246unkcyak
0.303245485,False,7.206377291472252,11pz67y2jv
0.344465852,False,7.580699752224563,3uxmxe02py
0.065356612,True,6.62273632394984,cpjzep1zv0
0.303245485,False,7.866338923046544,jwcxuk91x6
0.288080692,False,6.428105272684596,o40xglp55j
0.065356612,True,6.405228458030842,y52zt9vjyf
0.036675572,True,6.617402977974478,xdomj2pout
0.288080692,False,7.018401799069201,gtj74gj1hs
0.303245485,False,7.410951875583635,3mb5qrf7ny
0.036675572,True,6.966967138613983,ylr2c47dx9
0.036675572,True,6.551080335043404,zc0tcyzalc
0.328184485,False,7.149916836132109,11s3zyvhm4
0.036675572,True,7.089243155027514,4ntjz706ef
0.065356612,True,6.744059186311348,wo6c5zy1c7
0.303245485,False,6.679599185844383,zsds20jhhb
0.303245485,False,7.055312843339752,m6aw5veqof
0.065356612,True,6.566672429803241,68a6hn4uvz
0.065356612,True,6.53813982376767,2r8jyhe7un
0.303245485,False,7.557472901614746,9xyz8zlap8
0.344465852,False,6.79346613258001,r1c2epbxzl
0.303245485,False,7.168579897264035,vc2ac751cz
0.065356612,True,6.6052979209482015,vxyw6621ka
0.303245485,False,7.275864600546533,xxh77u2udt
0.303245485,False,7.362010551259734,jls43v8rj0
0.328184485,False,6.536691597591305,xdapyucpqa
0.328184485,False,7.22983877815125,kdxs9d2gww
0.065356612,True,6.695798917058491,6g6ama8qck
0.303245485,False,6.777646593635117,rxphbopbuk
0.288080692,False,8.014996894348302,lpduruhrnk
0.303245485,False,6.802394763324311,uaydq1djrs
0.288080692,False,6.769641976852503,auc5fln1ss
0.036675572,True,7.221105098182496,4zpuq8ud9x
0.344465852,False,7.422971251049421,x784e4lcbj
0.344465852,False,7.044032897274685,sufdrtgf9g
0.615868211,False,6.778784897685177,satgb3rqke
0.216969311,False,7.154615356913663,1vz3fdcvtw
0.498813987,True,8.027476530860483,mwacu22792
0.570299804,False,6.934397209928558,wsf5xp226q
0.570299804,False,6.927557906278317,9fkbaxk3zu
0.269021332,False,7.471932078245122,np8fheoehh
0.516257912,True,6.910750787961936,xyokc18f4l
0.570299804,False,6.9363427358340495,so1m7krwy9
0.615868211,False,7.1853870155804165,nkwr4ou2vr
0.269021332,False,7.291656209174461,ael4gl3t9n
0.570299804,False,7.095064377287131,sn1yu7vsxd
0.498813987,True,6.849066282633458,4c5xx9azr7
0.216969311,False,6.322565239927284,p5fnydw94c
0.216969311,False,6.579251212010101,dbd0l1933k
0.269021332,False,7.204892510204673,spkx08cwjj
0.615868211,False,6.566672429803241,epkefl89q5
0.498813987,True,7.212294468500341,36hk5eeq3x
0.498813987,True,6.659293919683638,flr5bk7hm2
0.216969311,False,7.005789019253503,kha24hryvm
0.269021332,False,7.085901464365611,wdgq8cekjp
0.615868211,False,7.459914766241105,3lr2j29be7
0.269021332,False,6.90975328164481,se4vr7yp8v
0.570299804,False,7.476472381163905,r5r8zoalta
0.516257912,True,6.906754778648554,5zu5xn1fq8
0.516257912,True,7.231287004327616,ezjkm10dx5
0.216969311,False,7.349230824613334,ra0zaqlxos
0.216969311,False,6.584791392385716,0jrp4p98ro
0.516257912,True,7.851661177889265,nuoxoyemfp
0.498813987,True,7.028201432058005,lt0kapj5fz
0.516257912,True,6.646390514847729,69bk8m4fc2
0.269021332,False,6.859614903654202,j9vhr9vzec
0.516257912,True,7.01571242048723,m3g5101vta
0.516257912,True,7.044032897274685,tra6y98mle
0.615868211,False,6.71295620067707,0l5gfo1s81
0.615868211,False,6.952728644624869,qtxcwuzoo4
0.216969311,False,7.048386408721883,somzvrxnz4
0.216969311,False,6.729824070489475,uy86my9o9s
0.570299804,False,6.628041376179533,7hhbw0w7y1
0.216969311,False,7.252762418053187,unzj7yx25l
0.269021332,False,6.760414691083428,gdlhwqulft
0.615868211,False,6.855408798609928,aekg0u74jn
0.498813987,True,6.784457062637643,zglqpt5fh7
0.216969311,False,7.693937325509272,prlu1sa9my
0.516257912,True,7.368339686311381,2usccf4uxc
0.498813987,True,6.648984550024776,sndaggja6a
0.516257912,True,7.224753405767971,frqx6vw2d1
0.615868211,False,8.12651816878071,vm3yk3su0e
0.615868211,False,7.195937226475569,l4avquduxt
0.516257912,True,7.261927092702751,8tl61v5cpb
0.570299804,False,7.693481640835175,1wzodbsf7y
0.269021332,False,7.487733761436444,dcy113hjjm
0.216969311,False,6.822197390620491,h0th05ppt7
0.216969311,False,6.825460036255307,5jdbzv6v5c
0.570299804,False,6.805722553416985,mhz82a74k9
0.570299804,False,6.641182169740591,p7h7xsjj50
0.516257912,True,6.917705609835305,g3flm4j14z
0.498813987,True,6.559615237493242,864zg5t8jb
0.516257912,True,7.38770923908104,21s95lnz0l
0.570299804,False,7.318539548567902,kcv5v2zj80
0.269021332,False,6.930494765951626,a0u2yg5j7e
0.216969311,False,7.251344983372214,11pz67y2jv
0.216969311,False,7.151485463904735,cpjzep1zv0
0.615868211,False,6.9930151229329605,guqltyqrjz
0.615868211,False,6.915723448631314,du57z90equ
0.269021332,False,7.325807502595773,jwcxuk91x6
0.498813987,True,6.919683849847411,aq8lxy7f2y
0.216969311,False,6.796823718274855,6mgqfqnfnt
0.615868211,False,7.179307969504034,y52zt9vjyf
0.615868211,False,7.121252453244542,va3hb1mkox
0.570299804,False,6.523562306149512,ctcq5oob70
0.615868211,False,6.996681488176539,rrded0u35m
0.570299804,False,7.124478262493424,tb47bk2csv
0.498813987,True,6.39024066706535,gtj74gj1hs
0.615868211,False,7.543273346705446,phcg9go4je
0.498813987,True,6.311734809152915,14y9ru14du
0.570299804,False,6.786716950605081,z2n4w2lvuj
0.269021332,False,6.628041376179533,rgkj29k85f
0.570299804,False,6.826545223556594,ylr2c47dx9
0.516257912,True,6.915723448631314,ppv7uctwr1
0.498813987,True,7.085064293952548,wo6c5zy1c7
0.570299804,False,6.996681488176539,9xyz8zlap8
0.498813987,True,6.670766320845874,4e6rrg22h5
0.498813987,True,6.9167150203536085,vxyw6621ka
0.269021332,False,7.362645270417825,4suqxr8zom
0.615868211,False,7.053585727193677,xxh77u2udt
0.498813987,True,6.703188113240863,jls43v8rj0
0.269021332,False,7.02108396428914,ne1wq8w4qw
0.269021332,False,6.53813982376767,xdapyucpqa
0.498813987,True,6.834108738813838,kdxs9d2gww
0.615868211,False,6.928537818164665,6g6ama8qck
0.615868211,False,6.803505257608338,rxphbopbuk
0.269021332,False,6.871091294610546,kgyhdlaomp
0.615868211,False,7.399398083331354,lpduruhrnk
0.516257912,True,6.61338421837956,etthd39jyc
0.570299804,False,6.651571873589727,x784e4lcbj
0.225439787,False,6.553933404025811,u6tgegpyj0
0.225439787,False,7.272398392570047,satgb3rqke
0.077804208,True,6.86171134048073,78f1p4m7t2
0.239609122,False,7.085901464365611,1vz3fdcvtw
0.077804208,True,7.429520842786462,mwacu22792
0.077804208,True,6.715383386334681,wsf5xp226q
0.240452111,False,6.630683385642372,np8fheoehh
0.240452111,False,6.774223886357614,hdblro1e9q
0.077804208,True,6.7226297948554485,op2dnqu0a7
0.240452111,False,6.481577129276431,b3kl0cgv2r
0.240452111,False,7.052721049232323,sn1yu7vsxd
0.225439787,False,6.81783057145415,4c5xx9azr7
0.239609122,False,6.799055862058796,p5fnydw94c
0.225439787,False,6.900730664045173,36hk5eeq3x
0.225439787,False,6.873163834212518,hdquts93lv
0.240452111,False,6.897704943128636,nrxcy3jh2z
0.239609122,False,6.97914527506881,3lr2j29be7
0.239609122,False,6.891625897052253,se4vr7yp8v
0.239609122,False,6.539585955617669,961ytz4h4r
0.077804208,True,7.555381944240273,meoc92246n
0.146082819,True,7.144407180321139,0jrp4p98ro
0.077804208,True,6.821107472256465,j9vhr9vzec
0.221343756,False,7.267525427828172,kfp2rkd57s
0.077804208,True,6.55250788703459,92yp2w9v56
0.146082819,True,6.572282542694008,z02r2dprrd
0.225439787,False,7.156176637480615,tra6y98mle
0.221343756,False,7.309881485824786,zjgl4twyhs
0.146082819,True,7.202661196523238,somzvrxnz4
0.239609122,False,7.463363045520021,hs560646yd
0.146082819,True,6.771935555839602,gdlhwqulft
0.239609122,False,6.7226297948554485,aekg0u74jn
0.240452111,False,7.218176838403408,yoo60pl9o6
0.239609122,False,6.876264611890766,79d4rp4wbh
0.225439787,False,7.373374309910049,w18v804q9v
0.077804208,True,6.723832440821209,50rd5uu19e
0.239609122,False,7.010311867307229,l4avquduxt
0.240452111,False,7.38025578842646,dthp9ekqaq
0.240452111,False,6.852242569051878,3focjo2q2y
0.221343756,False,7.525639975041535,dol693zfl0
0.221343756,False,7.229113877793302,8tl61v5cpb
0.225439787,False,7.1631723908466425,4edk6y2wlk
0.225439787,False,7.095893221097532,1qywoodmd2
0.225439787,False,7.1853870155804165,rrf38z917v
0.225439787,False,6.687108607866515,qpgf6y0h0r
0.239609122,False,7.2254814727822945,dcy113hjjm
0.239609122,False,6.478509642208569,xesfu0h98k
0.221343756,False,7.201916317531627,h0th05ppt7
0.239609122,False,7.257002707092073,bacqef0gje
0.240452111,False,7.313886831633462,5jdbzv6v5c
0.077804208,True,7.429520842786462,mhz82a74k9
0.146082819,True,6.889591308354466,p7h7xsjj50
0.221343756,False,7.535830462798367,g3flm4j14z
0.239609122,False,7.009408932708637,7poq0nl7yt
0.221343756,False,7.322510433997394,skb4uv2kf9
0.239609122,False,6.871091294610546,34628l2rmq
0.221343756,False,7.803843303538772,11pz67y2jv
0.239609122,False,6.669498089857879,tzstmyxntu
0.077804208,True,6.891625897052253,du57z90equ
0.077804208,True,6.406879986069314,k9k5bl7bsa
0.225439787,False,6.610696044717759,aq8lxy7f2y
0.239609122,False,6.461468176353717,6mgqfqnfnt
0.077804208,True,6.48768401848461,xdomj2pout
0.240452111,False,6.570882962339584,meaaxoxjw2
0.240452111,False,6.280395838960195,gtj74gj1hs
0.077804208,True,7.166265974133638,3mb5qrf7ny
0.077804208,True,7.710205194432532,phcg9go4je
0.077804208,True,6.941190055068375,ylr2c47dx9
0.225439787,False,6.812345094177479,zc0tcyzalc
0.240452111,False,7.473637108496206,abcwwk8j44
0.225439787,False,7.093404625868766,ppv7uctwr1
0.221343756,False,7.288244401020124,awnat83w0r
0.225439787,False,6.8501261661455,s4hekwenop
0.240452111,False,6.948897222313312,wo6c5zy1c7
0.239609122,False,6.672032945461067,zsds20jhhb
0.225439787,False,6.86484777797086,m6aw5veqof
0.077804208,True,6.826545223556594,6lbv5uhykm
0.225439787,False,7.529406457837013,68a6hn4uvz
0.077804208,True,6.925595197110468,2r8jyhe7un
0.146082819,True,6.901737206656574,r1c2epbxzl
0.146082819,True,7.537430036586509,4e6rrg22h5
0.146082819,True,7.643961949002529,vc2ac751cz
0.221343756,False,7.170888478512505,vxyw6621ka
0.240452111,False,7.45876269238096,xxh77u2udt
0.146082819,True,7.7488913372555315,jls43v8rj0
0.077804208,True,6.511745329644728,xdapyucpqa
0.077804208,True,7.255591274253665,6g6ama8qck
0.240452111,False,6.60934924316738,jrnkr73qqa
0.221343756,False,6.794586580876499,rxphbopbuk
0.239609122,False,6.625392368007956,kgyhdlaomp
0.239609122,False,6.710523109452428,etthd39jyc
0.240452111,False,7.164720378771857,pm85lle7oc
0.221343756,False,6.884486652042782,m7n1h07aw2
0.173618793,False,6.555356891810665,u6tgegpyj0
0.063471198,True,6.926577033222725,urq6h944hm
0.510699838,False,7.454141078146678,mwacu22792
0.510699838,False,6.804614520062624,wsf5xp226q
0.505158365,True,6.269096283706261,v75fv9pagb
0.485456288,False,6.565264970035361,np8fheoehh
0.510699838,False,6.74993119378857,hdblro1e9q
0.063471198,True,6.84587987526405,so1m7krwy9
0.063471198,True,7.38025578842646,nkwr4ou2vr
0.198552668,False,7.721791776817535,bjdam1cm56
0.505158365,True,7.333023014386481,sn1yu7vsxd
0.485456288,False,7.018401799069201,4c5xx9azr7
0.505158365,True,6.843749949006225,p5fnydw94c
0.173618793,False,7.403670290012373,epkefl89q5
0.485456288,False,7.945909598613133,36hk5eeq3x
0.063471198,True,6.8966943316227125,flr5bk7hm2
0.063471198,True,7.174724309836376,y8z6hxvply
0.510699838,False,6.8501261661455,kha24hryvm
0.198552668,False,7.026426808699636,nrxcy3jh2z
0.063471198,True,8.286521373681236,wdgq8cekjp
0.198552668,False,7.834788107388194,se4vr7yp8v
0.198552668,False,7.014814351275545,ezjkm10dx5
0.510699838,False,7.463936604468925,evdgzy3cvj
0.198552668,False,6.75110146893676,meoc92246n
0.173618793,False,6.476972362889683,koccaak1qr
0.198552668,False,7.01301578963963,nuoxoyemfp
0.198552668,False,7.078341579557671,lt0kapj5fz
0.485456288,False,7.502738210754851,69bk8m4fc2
0.063471198,True,6.9363427358340495,m3g5101vta
0.063471198,True,6.9782137426306985,p5fm86046c
0.505158365,True,7.051855622955894,y4puhchaf9
0.173618793,False,6.883462586413092,kd178dnoub
0.198552668,False,7.028201432058005,z02r2dprrd
0.173618793,False,6.742880635791903,w7t2pcpr1z
0.510699838,False,7.551186867296149,qtxcwuzoo4
0.063471198,True,7.99598047476376,zjgl4twyhs
0.198552668,False,7.183870715062453,somzvrxnz4
0.063471198,True,7.459914766241105,hs560646yd
0.505158365,True,6.652863029353347,uy86my9o9s
0.198552668,False,7.170888478512505,7hhbw0w7y1
0.510699838,False,7.1049654482698426,yoo60pl9o6
0.505158365,True,6.961296045910167,prlu1sa9my
0.198552668,False,7.199678345691172,luke3ctol0
0.510699838,False,6.680854678790215,79d4rp4wbh
0.063471198,True,6.612041034833092,2usccf4uxc
0.063471198,True,7.839131648274333,vm3yk3su0e
0.063471198,True,6.739336627357174,l4avquduxt
0.063471198,True,6.932447891572509,dthp9ekqaq
0.063471198,True,6.932447891572509,3focjo2q2y
0.505158365,True,7.579678823090456,1qywoodmd2
0.510699838,False,7.00669522683704,rrf38z917v
0.173618793,False,7.313886831633462,dcy113hjjm
0.063471198,True,6.306275286948016,xesfu0h98k
0.198552668,False,6.576469569048224,h0th05ppt7
0.510699838,False,7.464509834636527,5jdbzv6v5c
0.063471198,True,7.004881989712859,g3flm4j14z
0.510699838,False,6.602587892189336,864zg5t8jb
0.173618793,False,7.3632795869630385,kcv5v2zj80
0.198552668,False,7.046647277848756,246unkcyak
0.505158365,True,7.596894438144544,34628l2rmq
0.198552668,False,7.394493107219038,02cpp7rcbk
0.173618793,False,6.630683385642372,a0u2yg5j7e
0.510699838,False,6.805722553416985,tzstmyxntu
0.510699838,False,7.0192966537150445,du57z90equ
0.063471198,True,7.466799475018602,jwcxuk91x6
0.485456288,False,6.905753276311464,aq8lxy7f2y
0.485456288,False,6.6039438246004725,o40xglp55j
0.173618793,False,6.717804695023691,y52zt9vjyf
0.063471198,True,6.523562306149512,ctcq5oob70
0.510699838,False,8.090708716083997,rrded0u35m
0.485456288,False,6.62273632394984,phcg9go4je
0.510699838,False,6.901737206656574,z2n4w2lvuj
0.198552668,False,6.329720905522696,rgkj29k85f
0.198552668,False,7.107425474110705,kzat707d4c
0.173618793,False,6.877296071497429,11s3zyvhm4
0.063471198,True,7.860956364876389,abcwwk8j44
0.510699838,False,6.620073206530356,4ntjz706ef
0.510699838,False,6.854354502255021,ppv7uctwr1
0.198552668,False,8.144679183447758,awnat83w0r
0.198552668,False,6.946975992135418,s4hekwenop
0.505158365,True,6.953684210870537,6lbv5uhykm
0.485456288,False,7.142036574706803,68a6hn4uvz
0.198552668,False,7.069023426578259,vxyw6621ka
0.198552668,False,6.818924065275521,xxh77u2udt
0.173618793,False,6.787844982309579,jls43v8rj0
0.505158365,True,6.80128303447162,ne1wq8w4qw
0.198552668,False,6.732210706467206,kdxs9d2gww
0.485456288,False,7.502738210754851,kgyhdlaomp
0.198552668,False,7.545918151209323,lpduruhrnk
0.063471198,True,6.699500340161678,etthd39jyc
0.198552668,False,6.668228248417403,uaydq1djrs
0.198552668,False,7.072421900537371,m7n1h07aw2
0.510699838,False,6.610696044717759,auc5fln1ss
0.198552668,False,7.974188669286011,4zpuq8ud9x
0.505158365,True,6.8690144506657065,sufdrtgf9g
0.115159452,True,6.951772164398911,qck08emfde
0.100652397,False,7.109062135687172,u6tgegpyj0
0.185944676,False,6.6293632534374485,78f1p4m7t2
0.115159452,True,7.033506484287697,urq6h944hm
0.115159452,True,6.754604099487962,v75fv9pagb
0.138863146,False,7.161622002939187,9fkbaxk3zu
0.185944676,False,6.731018100482083,jjpm6guwej
0.185944676,False,6.561030665896573,hdblro1e9q
0.059563339,True,6.565264970035361,xyokc18f4l
0.138863146,False,6.794586580876499,so1m7krwy9
0.185944676,False,7.1592919047975645,nkwr4ou2vr
0.138863146,False,7.355001921105257,ael4gl3t9n
0.059563339,True,7.655390644826152,bjdam1cm56
0.115159452,True,6.421622267806518,op2dnqu0a7
0.138863146,False,7.670894831362117,gl71hqusr0
0.185944676,False,6.741700694652055,b3kl0cgv2r
0.100652397,False,7.134890851565884,sn1yu7vsxd
0.115159452,True,7.60489448081162,xqssc38w0c
0.138863146,False,7.018401799069201,dbd0l1933k
0.138863146,False,7.297091005160418,36hk5eeq3x
0.115159452,True,6.683360945766275,hdquts93lv
0.185944676,False,7.268920128193722,flr5bk7hm2
0.138863146,False,6.85751406254539,kha24hryvm
0.185944676,False,6.70196036600254,nrxcy3jh2z
0.115159452,True,7.00397413672268,wdgq8cekjp
0.100652397,False,7.1693500166706,se4vr7yp8v
0.115159452,True,7.307872780763706,ra0zaqlxos
0.084568501,False,7.4821189235521155,961ytz4h4r
0.138863146,False,7.464509834636527,evdgzy3cvj
0.115159452,True,6.5998704992128365,meoc92246n
0.084568501,False,6.985641817639208,tfq4ylwp1x
0.100652397,False,7.51425465281641,lt0kapj5fz
0.059563339,True,7.063903961472068,j9vhr9vzec
0.138863146,False,6.652863029353347,m3g5101vta
0.138863146,False,7.190676034332207,p5fm86046c
0.115159452,True,6.78332520060396,1lzneddpkq
0.115159452,True,7.945201132412759,92yp2w9v56
0.115159452,True,7.405495663199472,gdwec44k4r
0.138863146,False,6.815639990074331,z02r2dprrd
0.059563339,True,6.941190055068375,tra6y98mle
0.100652397,False,6.51025834052315,0l5gfo1s81
0.138863146,False,6.897704943128636,qtxcwuzoo4
0.138863146,False,6.93828448401696,emcqel00x3
0.100652397,False,6.933423025730715,ygz7kz72u2
0.115159452,True,6.576469569048224,bcycp1bevl
0.185944676,False,6.829793737512425,gdlhwqulft
0.185944676,False,6.716594773520978,aekg0u74jn
0.059563339,True,6.729824070489475,zglqpt5fh7
0.100652397,False,7.257002707092073,luke3ctol0
0.084568501,False,6.985641817639208,2usccf4uxc
0.100652397,False,6.9985096422506015,sndaggja6a
0.100652397,False,7.102499355774649,bqho6xb6vp
0.084568501,False,6.620073206530356,3focjo2q2y
0.115159452,True,6.670766320845874,dol693zfl0
0.185944676,False,6.97354301952014,8tl61v5cpb
0.138863146,False,6.668228248417403,4edk6y2wlk
0.185944676,False,7.21890970761906,1qywoodmd2
0.084568501,False,6.630683385642372,d4b99ue0tu
0.059563339,True,7.370860166536716,xesfu0h98k
0.059563339,True,6.958448393297656,bacqef0gje
0.059563339,True,7.375255778009754,ea54kkhdyv
0.138863146,False,7.696667081526462,5jdbzv6v5c
0.059563339,True,6.621405651764134,p7h7xsjj50
0.059563339,True,6.432940092739179,864zg5t8jb
0.115159452,True,6.492239835020471,21s95lnz0l
0.100652397,False,6.963189985870238,skb4uv2kf9
0.059563339,True,6.825460036255307,246unkcyak
0.084568501,False,7.746732907753622,34628l2rmq
0.084568501,False,6.926577033222725,02cpp7rcbk
0.084568501,False,6.887552571664617,a0u2yg5j7e
0.100652397,False,7.125283091510712,3uxmxe02py
0.185944676,False,7.162397497355718,jwcxuk91x6
0.115159452,True,6.741700694652055,6mgqfqnfnt
0.084568501,False,7.126890808898808,va3hb1mkox
0.185944676,False,6.981934677156389,xdomj2pout
0.115159452,True,6.82001636467413,rrded0u35m
0.115159452,True,7.4413203897176174,tb47bk2csv
0.100652397,False,6.300785794663244,gtj74gj1hs
0.100652397,False,7.339537695407674,14y9ru14du
0.100652397,False,7.251344983372214,rgkj29k85f
0.185944676,False,6.735780014242327,11s3zyvhm4
0.185944676,False,6.8501261661455,awnat83w0r
0.138863146,False,7.035268599281097,zsds20jhhb
0.185944676,False,6.946013991099227,m6aw5veqof
0.185944676,False,7.720461694599722,6lbv5uhykm
0.138863146,False,7.853604813097837,68a6hn4uvz
0.185944676,False,6.814542897259958,2r8jyhe7un
0.084568501,False,6.668228248417403,r1c2epbxzl
0.185944676,False,6.93537044601511,4e6rrg22h5
0.059563339,True,6.492239835020471,4suqxr8zom
0.115159452,True,6.760414691083428,jls43v8rj0
0.100652397,False,6.880384082186005,jrnkr73qqa
0.185944676,False,7.29776828253138,kgyhdlaomp
0.084568501,False,7.419979923661835,etthd39jyc
0.100652397,False,7.2115567333138015,m7n1h07aw2
0.059563339,True,6.447305862541213,auc5fln1ss
0.185944676,False,8.092239406724211,4zpuq8ud9x
0.100652397,False,6.911747300251674,nh9sg3fncc
0.407098174,False,6.638567789166521,78f1p4m7t2
0.343109667,False,7.0707241072602764,urq6h944hm
0.421955585,False,7.377133712833954,mwacu22792
0.078508019,True,6.492239835020471,wsf5xp226q
0.315900445,False,7.417580402414544,jjpm6guwej
0.315900445,False,7.134890851565884,ael4gl3t9n
0.078508019,True,6.555356891810665,op2dnqu0a7
0.238283217,True,6.933423025730715,gl71hqusr0
0.238283217,True,6.734591659972948,b3kl0cgv2r
0.343109667,False,6.812345094177479,ze8q4rklbg
0.238283217,True,7.367708572374371,sn1yu7vsxd
0.238283217,True,6.865891074883439,h6swhj4mme
0.407098174,False,7.45298232946546,spkx08cwjj
0.238283217,True,7.104144092987527,36hk5eeq3x
0.343109667,False,7.221105098182496,y8z6hxvply
0.343109667,False,6.558197802812269,kha24hryvm
0.238283217,True,6.535241271013659,nrxcy3jh2z
0.315900445,False,7.956827122090111,se4vr7yp8v
0.315900445,False,6.946013991099227,r5r8zoalta
0.421955585,False,6.962243464266207,ezjkm10dx5
0.315900445,False,6.93828448401696,evdgzy3cvj
0.421955585,False,7.217443431696533,0jrp4p98ro
0.421955585,False,7.86940171257709,nuoxoyemfp
0.407098174,False,7.556427969440253,kfp2rkd57s
0.407098174,False,7.403061091090091,m3g5101vta
0.315900445,False,7.24850407237061,p5fm86046c
0.315900445,False,7.039660349862076,y4puhchaf9
0.078508019,True,6.726233402358747,92yp2w9v56
0.407098174,False,7.27655640271871,w7t2pcpr1z
0.078508019,True,6.532334292222349,0l5gfo1s81
0.407098174,False,6.945051063725834,qtxcwuzoo4
0.343109667,False,6.6039438246004725,ja9zqgwnkl
0.315900445,False,7.434847875211999,somzvrxnz4
0.078508019,True,6.52649485957079,uy86my9o9s
0.421955585,False,6.498282149476434,7hhbw0w7y1
0.078508019,True,6.926577033222725,bcycp1bevl
0.078508019,True,6.618738983517219,gdlhwqulft
0.315900445,False,7.166265974133638,aekg0u74jn
0.238283217,True,7.0317412587631285,yoo60pl9o6
0.238283217,True,7.382746449738912,zglqpt5fh7
0.078508019,True,6.784457062637643,prlu1sa9my
0.407098174,False,7.083387847625295,79d4rp4wbh
0.343109667,False,6.891625897052253,w18v804q9v
0.407098174,False,7.138073034044347,bqho6xb6vp
0.407098174,False,7.716460800176355,frqx6vw2d1
0.407098174,False,6.803505257608338,vm3yk3su0e
0.315900445,False,7.098375638590786,4edk6y2wlk
0.078508019,True,7.64826303090192,1wzodbsf7y
